,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
161,1999-06-13,european,M_11,Aude,2,MNA,3511
162,1999-06-13,european,M_11,Aude,2,REG,26
163,1999-06-13,european,M_11,Aude,2,UDF,5741
164,1999-06-13,european,M_11,Aude,2,VEC,8091
165,1999-06-13,european,M_12,Aveyron,0,eligible_voters,213165
166,1999-06-13,european,M_12,Aveyron,1,issued_ballots,115075
167,1999-06-13,european,M_12,Aveyron,2,COM,5334
168,1999-06-13,european,M_12,Aveyron,2,CPNT,9875
169,1999-06-13,european,M_12,Aveyron,2,DIV,3548
170,1999-06-13,european,M_12,Aveyron,2,DTE,14763
171,1999-06-13,european,M_12,Aveyron,2,DVD,15531
172,1999-06-13,european,M_12,Aveyron,2,ECO,1398
173,1999-06-13,european,M_12,Aveyron,2,EXG,4606
174,1999-06-13,european,M_12,Aveyron,2,FRN,2946
175,1999-06-13,european,M_12,Aveyron,2,GAU,24371
176,1999-06-13,european,M_12,Aveyron,2,MNA,1928
177,1999-06-13,european,M_12,Aveyron,2,REG,0
178,1999-06-13,european,M_12,Aveyron,2,UDF,12407
179,1999-06-13,european,M_12,Aveyron,2,VEC,8393
180,1999-06-13,european,M_13,Bouches Du Rhone,0,eligible_voters,1098362
181,1999-06-13,european,M_13,Bouches Du Rhone,1,issued_ballots,498254
182,1999-06-13,european,M_13,Bouches Du Rhone,2,COM,46970
183,1999-06-13,european,M_13,Bouches Du Rhone,2,CPNT,34482
184,1999-06-13,european,M_13,Bouches Du Rhone,2,DIV,13953
185,1999-06-13,european,M_13,Bouches Du Rhone,2,DTE,48128
186,1999-06-13,european,M_13,Bouches Du Rhone,2,DVD,62925
187,1999-06-13,european,M_13,Bouches Du Rhone,2,ECO,7074
188,1999-06-13,european,M_13,Bouches Du Rhone,2,EXG,22736
189,1999-06-13,european,M_13,Bouches Du Rhone,2,FRN,33889
190,1999-06-13,european,M_13,Bouches Du Rhone,2,GAU,90599
191,1999-06-13,european,M_13,Bouches Du Rhone,2,MNA,41510
192,1999-06-13,european,M_13,Bouches Du Rhone,2,REG,59
193,1999-06-13,european,M_13,Bouches Du Rhone,2,UDF,31572
194,1999-06-13,european,M_13,Bouches Du Rhone,2,VEC,43046
195,1999-06-13,european,M_14,Calvados,0,eligible_voters,445788
196,1999-06-13,european,M_14,Calvados,1,issued_ballots,222343
197,1999-06-13,european,M_14,Calvados,2,COM,10350
198,1999-06-13,european,M_14,Calvados,2,CPNT,27665
199,1999-06-13,european,M_14,Calvados,2,DIV,9266
200,1999-06-13,european,M_14,Calvados,2,DTE,25402
201,1999-06-13,european,M_14,Calvados,2,DVD,25482
202,1999-06-13,european,M_14,Calvados,2,ECO,3308
203,1999-06-13,european,M_14,Calvados,2,EXG,11514
204,1999-06-13,european,M_14,Calvados,2,FRN,10261
205,1999-06-13,european,M_14,Calvados,2,GAU,44113
206,1999-06-13,european,M_14,Calvados,2,MNA,3882
207,1999-06-13,european,M_14,Calvados,2,REG,39
208,1999-06-13,european,M_14,Calvados,2,UDF,19079
209,1999-06-13,european,M_14,Calvados,2,VEC,20178
210,1999-06-13,european,M_15,Cantal,0,eligible_voters,123118
211,1999-06-13,european,M_15,Cantal,1,issued_ballots,58255
212,1999-06-13,european,M_15,Cantal,2,COM,2627
213,1999-06-13,european,M_15,Cantal,2,CPNT,5425
214,1999-06-13,european,M_15,Cantal,2,DIV,1805
215,1999-06-13,european,M_15,Cantal,2,DTE,10649
216,1999-06-13,european,M_15,Cantal,2,DVD,7734
217,1999-06-13,european,M_15,Cantal,2,ECO,479
218,1999-06-13,european,M_15,Cantal,2,EXG,2121
219,1999-06-13,european,M_15,Cantal,2,FRN,1445
