Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;REP;GRAUE;Die Tierschutzpartei;NPD;ödp;PBC;DIE FRAUEN;BP;FAMILIE;CM;BüSo;HP;Die Violetten;AUFBRUCH;ZENTRUM;KPD;PRG;Schill;Deutschland;DKP;DSU;FP Deutschlands;Einzelbewerber;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;REP;GRAUE;Die Tierschutzpartei;NPD;ödp;PBC;DIE FRAUEN;BP;FAMILIE;CM;BüSo;HP;Die Violetten;AUFBRUCH;Zentrum;KPD;PRG;Schill
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
BY;09185;Neuburg-Schrobenhausen ;67390;54604;709;53895;11617;0;37726;2400;1358;461;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;54189;12133;0;36486;2403;1924;251;291;36;121;102;116;38;44;80;0;18;9;0;0;31;0;0;0;106
BY;09186;Pfaffenhofen a.d.Ilm ;83703;68819;1145;67674;15734;0;43547;3990;2945;536;0;0;0;0;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;68407;15649;0;44019;4047;2851;381;350;59;193;122;309;85;68;66;0;35;11;0;0;29;0;0;0;133
BY;09187;Rosenheim ;175450;145852;1799;144053;30575;0;92772;9144;5197;630;2798;573;0;0;2114;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;785;145067;27219;0;95651;10902;6409;779;1320;193;510;153;845;120;115;381;0;97;84;0;0;83;0;0;0;206
BY;09188;Starnberg ;92843;80966;783;80183;19577;0;44500;5781;8513;542;0;359;0;0;911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;80570;17258;0;45182;10263;6050;503;166;100;241;110;278;38;55;89;0;29;10;0;0;75;0;0;0;123
BY;09189;Traunstein ;127332;104748;1454;103294;21228;0;70738;6496;2621;591;1260;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;857;103891;20045;0;69255;7501;3826;522;719;93;344;127;439;148;83;388;0;118;73;0;0;57;0;0;0;153
BY;09190;Weilheim-Schongau ;94878;79584;1231;78353;19883;0;48278;5467;3152;0;0;0;0;0;0;444;0;1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;79145;18088;0;49151;6103;3402;488;350;77;293;157;283;110;96;260;0;33;15;0;0;73;0;0;0;166
BY;09261;Landshut ;45352;35255;793;34462;8926;0;20433;3166;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;35013;8220;0;21418;2675;1570;295;134;44;149;75;157;21;47;33;0;18;6;0;0;21;0;0;0;130
BY;09262;Passau ;38784;29276;375;28901;6495;0;15808;1585;3909;271;0;0;0;0;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;29048;7178;0;17500;2032;1531;173;120;17;68;52;226;15;16;30;0;12;4;0;0;12;0;0;0;62
BY;09263;Straubing ;33715;24745;330;24415;5141;0;17460;1068;746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;24611;5488;0;16580;919;794;106;161;18;67;167;164;13;19;27;0;7;0;0;0;9;0;0;0;72
BY;09271;Deggendorf ;88723;68731;718;68013;17449;0;46097;1617;1321;0;1529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;68271;13325;0;48006;2523;2214;257;894;46;154;191;242;58;57;81;0;35;5;0;0;22;0;0;0;161
BY;09272;Freyung-Grafenau ;63947;48910;579;48331;10532;0;34085;1722;984;0;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;48582;9354;0;34889;1452;1419;157;442;26;106;69;246;65;42;187;0;20;6;0;0;22;0;0;0;80
BY;09273;Kelheim ;82658;66599;1113;65486;16872;0;43059;3081;2474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;66119;14888;0;43820;3618;2093;295;280;44;192;200;325;45;70;64;0;27;6;0;0;35;0;0;0;117
BY;09274;Landshut ;108670;90368;1395;88973;18216;0;60710;4967;5080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;484;89884;16578;0;63068;4437;3260;419;436;73;311;242;478;44;110;128;0;40;9;0;0;43;0;0;0;208
BY;09275;Passau ;144161;112629;1643;110986;21773;0;74848;3813;7790;716;0;0;0;0;2046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;848;111781;23372;0;77527;3904;3882;436;610;84;310;258;717;88;94;128;0;55;11;0;0;48;0;0;0;257
BY;09276;Regen ;63888;49176;759;48417;11069;0;34669;1644;1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;48765;10040;0;34920;1304;1215;142;326;29;134;116;258;19;42;90;0;21;4;0;0;23;0;0;0;82
BY;09277;Rottal-Inn ;90299;71404;1425;69979;11447;0;51646;4473;2413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568;70836;11848;0;52203;2631;2267;247;300;49;192;179;402;34;58;110;0;54;13;0;0;38;0;0;0;211
BY;09278;Straubing-Bogen ;72812;60720;878;59842;8904;0;46890;2026;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;60288;9816;0;45193;1701;1668;200;408;38;126;230;577;25;57;104;0;17;6;0;0;13;0;0;0;109
BY;09279;Dingolfing-Landau ;68976;54813;1254;53559;10417;0;38580;2605;1957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;54381;10505;0;38984;1760;1540;233;352;27;159;164;280;18;75;71;0;32;13;0;0;29;0;0;0;139
BY;09361;Amberg ;33700;25647;488;25159;8330;0;13438;1538;1155;204;0;0;0;0;377;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;25340;7711;0;14463;1448;1024;146;102;34;72;66;93;38;20;28;0;14;1;0;0;6;0;0;0;74
BY;09362;Regensburg ;95646;74088;883;73205;22381;0;39378;5590;3135;798;0;0;0;0;1319;0;0;495;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;527;73561;19562;0;40001;8771;2858;725;211;63;234;196;454;73;71;143;0;34;18;0;0;21;0;0;0;126
BY;09363;Weiden i.d.OPf. ;33613;26109;403;25706;10184;0;13794;908;594;0;0;0;0;0;0;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;25924;8445;0;14631;1298;867;167;88;27;80;50;65;17;32;42;0;18;4;0;0;15;0;0;0;78
BY;09371;Amberg-Sulzbach ;82012;67708;1083;66625;23161;0;36495;2424;2804;520;0;0;0;0;909;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705;67003;20331;0;39669;2787;2432;354;327;26;189;136;263;108;73;84;0;29;3;0;0;32;0;0;0;160
BY;09372;Cham ;101149;80653;1254;79399;14867;0;59567;2197;1318;0;0;0;0;0;1450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705;79948;15071;0;58544;2454;1894;242;468;34;219;216;296;72;79;137;0;45;3;0;0;31;0;0;0;143
BY;09373;Neumarkt i.d.OPf. ;94653;80116;1299;78817;17338;0;53165;3800;2581;474;0;0;0;0;759;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;79515;16168;0;55003;3860;2528;362;308;56;237;194;270;75;103;105;0;56;12;0;0;29;0;0;0;149
BY;09374;Neustadt a.d.Waldnaab ;76971;65182;984;64198;23397;0;37725;1403;1124;0;0;0;0;0;0;0;0;549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;64609;19722;0;39511;2058;1838;254;274;28;162;143;188;29;56;117;0;28;3;0;0;33;0;0;0;165
BY;09375;Regensburg ;135937;113247;1628;111619;28000;0;71240;4454;3813;739;0;0;0;0;2381;0;0;758;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;1008;112239;27011;0;71561;6584;3868;577;573;74;373;279;689;82;78;207;0;40;38;0;0;26;0;0;0;179
BY;09376;Schwandorf ;113005;91251;1491;89760;30555;0;53596;2156;2194;0;0;0;0;0;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;90261;26247;0;56156;3238;2343;409;459;59;265;219;381;51;93;94;0;38;10;0;0;31;0;0;0;168
BY;09377;Tirschenreuth ;62413;51861;818;51043;16427;0;31900;1172;1012;0;0;0;0;0;0;0;0;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;51392;14119;0;32811;1707;1559;172;261;45;144;120;109;26;43;106;0;31;6;0;0;22;0;0;0;111
BY;09461;Bamberg ;52718;40047;583;39464;9885;0;20573;5828;1853;344;871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;276;39771;10450;0;21328;4460;1914;379;457;66;165;67;122;59;58;58;0;21;8;0;0;20;0;0;0;139
BY;09462;Bayreuth ;57376;44093;596;43497;14414;0;23114;2467;2416;531;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;43719;13626;0;22432;3737;2519;394;368;39;146;74;80;87;55;16;0;20;4;0;0;27;0;0;0;95
BY;09463;Coburg ;33001;25594;357;25237;10849;0;11425;1205;1536;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;25344;9524;0;11701;1892;1466;237;92;25;76;97;74;49;23;9;0;0;3;0;0;12;0;0;0;64
BY;09464;Hof ;37562;28333;481;27852;10240;0;15234;812;876;307;0;156;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;27990;9096;0;14972;1453;1263;233;349;63;128;49;41;129;44;24;0;3;5;0;0;18;0;0;0;120
BY;09471;Bamberg ;109226;91068;1404;89664;20030;0;59739;5096;3286;240;817;0;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;620;90448;19582;0;60065;4395;3422;466;980;68;278;289;192;157;97;122;0;56;20;0;0;52;0;0;0;207
BY;09472;Bayreuth ;85490;71444;765;70679;19678;0;45332;1952;2423;429;865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;519;70925;20015;0;43344;3122;2697;294;527;45;197;148;107;95;91;51;0;17;7;0;0;35;0;0;0;133
BY;09473;Coburg ;71292;59057;638;58419;24679;0;28928;1919;2418;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;58665;21625;0;29840;2818;2664;428;246;46;192;347;114;73;62;37;0;18;7;0;0;29;0;0;0;119
BY;09474;Forchheim ;85328;71659;957;70702;17194;0;44789;4430;2393;407;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;409;71250;17246;0;44222;4630;2869;367;783;58;232;154;124;229;84;50;0;27;9;0;0;59;0;0;0;107
BY;09475;Hof ;85591;70192;758;69434;25824;0;38211;2056;2008;536;0;238;0;0;0;561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572;69620;23737;0;37792;2956;2726;494;576;76;292;109;91;385;72;46;0;37;6;0;0;35;0;0;0;190
BY;09476;Kronach ;60304;49769;675;49094;23562;0;23590;799;875;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524;49245;16804;0;28214;1518;1512;286;226;31;124;149;33;124;55;19;0;14;4;0;0;25;0;0;0;107
BY;09477;Kulmbach ;62595;51032;771;50261;16870;0;29137;2236;1735;0;0;0;0;0;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;50689;16977;0;27832;2357;1989;317;313;35;198;235;69;94;61;21;0;15;2;0;0;23;0;0;0;151
BY;09478;Lichtenfels ;55263;45398;756;44642;12652;0;28781;1638;1310;0;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;45040;11887;0;28562;1782;1514;261;208;31;117;314;58;85;49;39;0;18;2;0;0;30;0;0;0;83
BY;09479;Wunsiedel i.Fichtelgebirge ;67206;53423;679;52744;22250;0;27005;1385;1275;419;0;215;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;52869;19713;0;27316;2263;1881;368;372;79;233;158;64;111;59;55;0;13;8;0;0;23;0;0;0;153
BY;09561;Ansbach ;30524;22952;377;22575;8946;0;10252;1600;790;215;306;0;0;0;334;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;22747;7926;0;10998;1991;926;203;166;25;80;45;159;78;32;12;0;9;2;0;0;20;0;0;0;75
BY;09562;Erlangen ;72933;59616;555;59061;25951;0;25463;3567;2537;530;0;0;0;0;599;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;332;59284;21019;0;25151;7872;3370;648;191;64;175;131;274;113;57;33;0;21;13;0;0;36;0;0;0;116
BY;09563;Fürth ;79344;60551;720;59831;25581;0;27495;3423;2522;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494;60057;23406;0;26594;5069;2716;598;542;72;232;211;89;153;91;30;0;21;17;0;0;28;0;0;0;188
BY;09564;Nürnberg ;337203;263591;3499;260092;110667;0;121006;13131;8627;2935;1842;0;0;0;612;1272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2231;261360;98232;0;117428;24098;11761;3107;1819;296;953;984;509;592;303;129;0;86;29;0;0;126;0;0;0;908
BY;09565;Schwabach ;28497;22775;284;22491;8651;0;10739;1583;980;183;0;0;0;0;212;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;22622;7800;0;11167;1919;1060;146;108;23;61;55;65;69;21;15;0;2;3;0;0;14;0;0;0;94
BY;09571;Ansbach ;137021;111071;1551;109520;30641;0;64557;6090;4189;605;1708;0;0;0;891;839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898;110173;30756;0;63731;7306;4607;538;966;93;297;332;465;520;134;74;0;51;12;0;0;51;0;0;0;240
BY;09572;Erlangen-Höchstadt ;97163;82999;846;82153;29954;0;44101;3521;3219;442;0;0;0;0;465;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;496;82503;26105;0;42795;7252;4244;470;348;62;259;268;201;168;77;39;0;19;11;0;0;40;0;0;0;145
BY;09573;Fürth ;86360;73506;820;72686;27983;0;37330;3665;3063;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;73054;25367;0;36070;5512;3769;466;616;67;259;183;137;214;72;37;0;44;5;0;0;42;0;0;0;194
BY;09574;Nürnberger Land ;126871;107005;1219;105786;39189;0;55987;5299;4319;0;0;0;0;0;0;992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;682;106323;36742;0;52539;8607;5109;752;629;90;387;341;218;414;100;60;0;37;10;0;0;50;0;0;0;238
BY;09575;Neustadt a.d.Aisch-Bad Windsheim ;75916;61566;823;60743;17046;0;38532;2755;1889;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;61056;17060;0;35578;3866;2690;383;355;59;154;226;276;138;54;38;0;36;2;0;0;27;0;0;0;114
BY;09576;Roth ;94020;79907;1047;78860;25648;0;45919;4015;2745;0;0;0;0;0;0;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546;79361;23329;0;45056;5224;3462;443;453;80;325;168;147;196;107;49;0;19;10;0;0;54;0;0;0;239
BY;09577;Weißenburg-Gunzenhausen ;72315;58296;802;57494;17499;0;32139;2488;3345;378;622;0;0;0;735;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;57797;17785;0;32728;3438;2162;317;362;40;156;133;270;150;54;56;0;23;11;0;0;32;0;0;0;80
BY;09661;Aschaffenburg ;49319;37589;683;36906;11110;0;18631;4422;1915;488;0;0;0;0;223;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;414;37175;11429;0;18605;3386;2198;390;449;47;125;119;99;41;64;35;0;32;5;0;0;23;0;0;0;128
BY;09662;Schweinfurt ;39998;30246;651;29595;11404;0;14976;1699;1373;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;379;29867;10714;0;14395;1925;1478;296;501;49;79;95;94;45;34;18;0;51;1;0;0;24;0;0;0;68
BY;09663;Würzburg ;97154;76730;917;75813;25929;0;34078;7903;4239;713;1784;0;0;0;864;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;76283;23319;0;34779;10654;4489;665;1174;78;256;60;336;141;112;34;0;32;4;0;0;29;0;0;0;121
BY;09671;Aschaffenburg ;130464;109214;1660;107554;28615;0;60680;11568;4795;886;0;0;0;0;672;0;0;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;1116;108098;31513;0;59083;7471;6158;740;1283;122;433;230;245;65;155;94;0;105;19;0;0;51;0;0;0;331
BY;09672;Bad Kissingen ;85661;70550;1105;69445;15350;0;44004;6036;2177;551;0;0;0;0;1327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;69910;16142;0;44726;3631;3126;378;619;52;186;225;270;114;104;34;0;43;8;0;0;51;0;0;0;201
BY;09673;Rhön-Grabfeld ;65485;54070;821;53249;12405;0;35899;2582;1522;388;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509;53561;11330;0;35364;2874;2398;321;345;54;130;193;145;57;85;17;0;54;8;0;0;45;0;0;0;141
BY;09674;Haßberge ;68287;56771;1002;55769;17306;0;33196;1964;2300;412;0;0;0;0;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516;56255;14609;0;34623;2727;2428;293;472;47;137;263;274;53;75;44;0;39;7;0;0;34;0;0;0;130
BY;09675;Kitzingen ;67090;54873;890;53983;16670;0;31424;2849;2731;0;0;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;435;54438;15419;0;30722;3477;2839;284;594;43;179;219;238;134;75;36;0;55;6;0;0;30;0;0;0;88
BY;09676;Miltenberg ;94829;78731;1130;77601;23348;0;46270;3177;2701;419;1008;0;0;0;498;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;722;78009;22862;0;44429;4557;3770;465;670;67;223;199;257;88;87;38;0;48;7;0;0;40;0;0;0;202
BY;09677;Main-Spessart ;101358;84614;1319;83295;24639;0;48689;4628;2231;387;1450;0;0;0;885;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;83938;24458;0;48241;5029;3605;366;818;68;336;101;352;160;98;48;0;39;13;0;0;52;0;0;0;154
BY;09678;Schweinfurt ;89870;76113;1307;74806;19847;0;46018;4571;3869;0;0;0;0;0;0;0;0;0;0;501;0;0;0;0;0;0;0;0;0;0;0;0;0;664;75449;19064;0;45054;4694;3580;407;1093;104;258;238;279;102;118;57;0;101;9;0;0;61;0;0;0;230
BY;09679;Würzburg ;121731;104966;1499;103467;33010;0;54116;7058;4851;625;2406;0;0;0;975;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;778;104188;30769;0;55405;8901;5227;584;1593;89;408;128;431;190;129;56;0;32;11;0;0;51;0;0;0;184
BY;09761;Augsburg ;177976;137388;2132;135256;41431;0;71404;14569;5061;1312;0;0;0;0;1479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1266;136122;42646;0;70800;12475;5633;1209;845;179;539;282;459;156;174;133;0;89;18;0;0;60;0;0;0;425
BY;09762;Kaufbeuren ;31757;24221;429;23792;5792;0;14451;1367;1294;209;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;612;201;24020;5511;0;14676;1604;1370;164;209;37;86;71;62;41;26;62;0;30;5;0;0;16;0;0;0;50
BY;09763;Kempten ;46011;34917;488;34429;9095;0;20976;2286;2072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;34667;9243;0;19605;2498;1971;250;451;55;165;40;102;41;48;44;0;54;10;0;0;32;0;0;0;58
BY;09764;Memmingen ;29525;22991;471;22520;6518;0;12973;1515;1010;212;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;222;202;22789;6011;0;13100;1702;1067;178;115;21;68;87;164;100;26;24;0;22;11;0;0;17;0;0;0;76
BY;09771;Aichach-Friedberg ;92483;77735;1005;76730;17228;0;52111;4271;2290;517;211;0;0;0;72;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;455;77280;16036;0;50507;5296;3140;359;820;52;230;94;285;57;60;108;0;47;13;0;0;50;0;0;0;126
BY;09772;Augsburg ;175961;145451;2033;143418;36186;0;91752;9347;4903;1099;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1018;144433;35396;0;88454;9887;6629;692;1044;132;509;226;383;155;183;185;0;95;31;0;0;86;0;0;0;346
BY;09773;Dillingen a.d.Donau ;70327;56035;788;55247;12238;0;35521;2249;2705;0;1828;0;0;0;486;0;0;0;0;0;0;0;0;220;0;0;0;0;0;0;0;0;0;448;55587;12454;0;36388;2513;2291;225;813;46;177;134;150;31;72;72;0;37;13;0;0;60;0;0;0;111
BY;09774;Günzburg ;88042;69576;1065;68511;15429;0;45190;3564;3338;536;0;0;0;0;0;0;0;0;0;0;454;0;0;0;0;0;0;0;0;0;0;0;0;462;69114;15905;0;44719;3211;2904;349;795;81;193;149;155;135;83;69;0;68;39;0;0;41;0;0;0;218
BY;09775;Neu-Ulm ;116618;93542;1440;92102;28470;0;50706;7111;4093;880;0;0;0;0;0;0;0;0;0;0;842;0;0;0;0;0;0;0;0;0;0;0;0;672;92870;27613;0;50767;6513;4846;655;597;119;322;378;212;138;124;80;0;61;83;0;0;51;0;0;0;311
BY;09776;Lindau ;55854;45211;590;44621;12379;0;26451;3801;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;44926;11818;0;24640;4173;2628;325;306;68;182;75;296;99;67;65;0;62;8;0;0;26;0;0;0;88
BY;09777;Ostallgäu ;98488;81221;1537;79684;16576;0;52203;4720;3980;518;0;0;0;0;0;0;0;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;1428;560;80661;15326;0;53958;4997;3908;422;370;66;236;162;362;89;99;321;0;98;33;0;0;61;0;0;0;153
BY;09778;Unterallgäu ;101106;82796;1492;81304;15010;0;56812;4384;3393;631;0;0;0;0;0;0;0;0;0;0;496;0;0;0;0;0;0;0;0;0;0;0;578;645;82151;14520;0;57114;4163;3520;410;442;82;237;206;532;248;88;124;0;126;79;0;0;71;0;0;0;189
BY;09779;Donau-Ries ;97496;80843;1236;79607;20531;0;50869;3148;2226;0;1093;0;0;0;563;0;0;0;0;0;0;0;0;1177;0;0;0;0;0;0;0;0;0;628;80215;19983;0;51698;3885;2622;325;490;52;179;145;224;89;73;64;0;47;8;0;0;186;0;0;0;145
BY;09780;Oberallgäu ;111061;92309;1028;91281;17042;0;62877;7037;4325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;91824;18069;0;59945;6323;4577;459;714;95;382;114;386;88;105;154;0;123;13;0;0;88;0;0;0;189
SL;10041;Stadtverband Saarbrücken ;263391;204492;4199;200293;103791;68912;0;9305;8637;2845;0;1862;0;2294;0;0;0;0;2647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3756;200736;93344;64014;0;19077;13093;3571;875;1324;0;1626;0;0;0;0;1922;0;0;0;0;0;0;0;0;1890
SL;10042;Merzig-Wadern ;82950;67512;1747;65765;32671;26517;0;2200;3096;653;0;0;0;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1633;65879;29440;24975;0;4409;4358;716;229;318;0;362;0;0;0;0;524;0;0;0;0;0;0;0;0;548
SL;10043;Neunkirchen ;115023;91799;2203;89596;48372;29907;0;2828;4054;1017;0;603;0;923;0;0;0;0;1892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1939;89860;45263;28808;0;5582;5322;1284;417;520;0;554;0;0;0;0;1217;0;0;0;0;0;0;0;0;893
SL;10044;Saarlouis ;162218;130590;3148;127442;63889;49902;0;4443;5615;1440;0;137;0;1582;0;0;0;0;434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3037;127553;58059;46393;0;8775;8422;1579;501;566;0;968;0;0;0;0;1048;0;0;0;0;0;0;0;0;1242
SL;10045;Saarpfalz-Kreis ;121211;98961;2439;96522;45411;36636;0;3563;5604;938;0;543;0;1053;0;0;0;0;2774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2226;96735;41887;34928;0;7447;6798;1224;534;454;0;644;0;0;0;0;1803;0;0;0;0;0;0;0;0;1016
SL;10046;St. Wendel ;76425;63804;1764;62040;28014;28147;0;1755;1779;453;0;311;0;487;0;0;0;0;1094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1606;62198;27528;25724;0;3312;3117;626;246;242;0;295;0;0;0;0;711;0;0;0;0;0;0;0;0;397
BE;11000;Berlin ;2442795;1896316;28962;1867354;727806;516871;0;205312;98660;270099;3370;18570;0;10893;0;531;2264;0;0;0;3130;931;0;0;0;686;0;2586;0;538;0;0;5107;24183;1872133;685170;484017;0;274008;124004;212642;12768;15910;0;11260;2319;3033;7634;0;0;0;1926;1337;0;0;0;1624;0;34481
BB;12051;Brandenburg an der Havel ;63495;41935;784;41151;17201;8832;0;1692;5278;8148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;611;41324;20546;8900;0;1772;2265;6555;0;234;0;478;0;0;0;0;0;0;0;0;0;0;0;0;0;574
BB;12052;Cottbus ;84894;60509;311;60198;27764;11425;0;2218;5004;13000;0;787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;60337;31710;11214;0;2316;3043;10572;0;365;0;618;0;0;0;0;0;0;0;0;0;0;0;0;0;499
BB;12053;Frankfurt ;55138;38953;427;38526;16461;8368;0;1508;2034;9059;0;464;0;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;38595;17880;7930;0;1894;1797;7863;0;256;0;452;0;0;0;0;0;0;0;0;0;0;0;0;0;523
