country,country_code,nutslevel,nuts2016,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Spain,ES,3,ES413,Leon,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,211,446747,212199,210748
Spain,ES,3,ES413,Leon,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,4306,446747,212199,210748
Spain,ES,3,ES413,Leon,EP,2009,OTHER,NA,NA,NA,4418,446747,212199,210748
Spain,ES,3,ES413,Leon,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,97306,446747,212199,210748
Spain,ES,3,ES413,Leon,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,94783,446747,212199,210748
Spain,ES,3,ES413,Leon,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,6177,446747,212199,210748
Spain,ES,3,ES414,Palencia,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,29,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,175,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,109,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,1946,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,OTHER,NA,NA,NA,1571,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,41556,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,31514,149238,80857,80233
Spain,ES,3,ES414,Palencia,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,2142,149238,80857,80233
Spain,ES,3,ES415,Salamanca,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,34,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,301,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,150,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,2696,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,OTHER,NA,NA,NA,3851,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,85927,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,55340,310349,156870,155559
Spain,ES,3,ES415,Salamanca,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,5071,310349,156870,155559
Spain,ES,3,ES416,Segovia,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,19,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,178,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,152,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,1923,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,OTHER,NA,NA,NA,1587,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,37445,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,23614,124627,69328,68725
Spain,ES,3,ES416,Segovia,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,2659,124627,69328,68725
Spain,ES,3,ES417,Soria,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,14,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,60,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,40,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,739,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,OTHER,NA,NA,NA,787,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,19442,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,13625,77237,36770,36434
Spain,ES,3,ES417,Soria,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,1014,77237,36770,36434
Spain,ES,3,ES418,Valladolid,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,64,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,549,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,634,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,6684,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,OTHER,NA,NA,NA,4873,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,114661,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,89665,434099,233676,232262
Spain,ES,3,ES418,Valladolid,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,11958,434099,233676,232262
Spain,ES,3,ES419,Zamora,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,20,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,164,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,75,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,1534,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,OTHER,NA,NA,NA,1870,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,47204,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,33699,178167,88349,87300
Spain,ES,3,ES419,Zamora,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,1680,178167,88349,87300
Spain,ES,3,ES421,Albacete,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,24,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,377,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,66,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,5034,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,OTHER,NA,NA,NA,2640,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,75779,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,63579,305929,154725,153544
Spain,ES,3,ES421,Albacete,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,4064,305929,154725,153544
Spain,ES,3,ES422,Ciudad Real,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,37,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,416,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,71,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,5582,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,OTHER,NA,NA,NA,2678,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,99617,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,83083,400378,199721,198036
Spain,ES,3,ES422,Ciudad Real,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,4301,400378,199721,198036
Spain,ES,3,ES423,Cuenca,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,11,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,96,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,53,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,2109,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,OTHER,NA,NA,NA,1212,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,48839,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,38612,164481,94390,93621
Spain,ES,3,ES423,Cuenca,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,1530,164481,94390,93621
Spain,ES,3,ES424,Guadalajara,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,33,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,227,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,124,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,3147,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,OTHER,NA,NA,NA,1960,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,45741,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,32276,174279,89628,89011
Spain,ES,3,ES424,Guadalajara,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,4311,174279,89628,89011
Spain,ES,3,ES425,Toledo,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,36,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,497,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,145,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,7941,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,OTHER,NA,NA,NA,3983,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,137875,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,98988,500153,260601,258438
Spain,ES,3,ES425,Toledo,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,6542,500153,260601,258438
Spain,ES,3,ES431,Badajoz,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,62,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,497,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,112,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,7422,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,OTHER,NA,NA,NA,4054,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,121382,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,133245,550843,276642,274886
Spain,ES,3,ES431,Badajoz,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,5490,550843,276642,274886
Spain,ES,3,ES432,Caceres,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,24,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,338,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,106,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,4076,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,OTHER,NA,NA,NA,3344,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,77992,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,86286,348927,178380,176922
Spain,ES,3,ES432,Caceres,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,2892,348927,178380,176922
Spain,ES,3,ES511,Barcelona,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,310320,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,123962,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,12522,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,100179,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,LV-GVE,THE GREENS,LOS VERDES,2457,15255,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,OTHER,NA,NA,NA,40964,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,275730,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,558776,4005311,1501820,1492286
Spain,ES,3,ES511,Barcelona,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,13167,4005311,1501820,1492286
Spain,ES,3,ES512,Girona,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,51347,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,23003,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,1697,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,8126,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,LV-GVE,THE GREENS,LOS VERDES,2457,1785,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,OTHER,NA,NA,NA,4626,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,22727,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,50886,500294,173054,171195
Spain,ES,3,ES512,Girona,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,721,500294,173054,171195
Spain,ES,3,ES513,Lleida,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,33983,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,13310,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,857,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,3962,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,OTHER,NA,NA,NA,3254,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,18715,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,30813,313012,110704,109640
Spain,ES,3,ES513,Lleida,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,440,313012,110704,109640
Spain,ES,3,ES514,Tarragona,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,46160,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,20938,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,1716,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,7488,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,OTHER,NA,NA,NA,6808,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,37704,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,68413,551989,198488,195922
Spain,ES,3,ES514,Tarragona,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,1392,551989,198488,195922
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,4012,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,2336,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,856,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,15317,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,OTHER,NA,NA,NA,16178,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,327879,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,233464,1254698,625416,621483
Spain,ES,3,ES521,Alicante / Alacant,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,14953,1254698,625416,621483
Spain,ES,3,ES522,Castellon / Castello,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,2956,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1507,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,514,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,4382,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,OTHER,NA,NA,NA,5611,420979,220181,218486
