country,country_code,nutslevel,nuts2016,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Spain,ES,3,ES513,Lleida,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,5031,312247,194996,193506
Spain,ES,3,ES514,Tarragona,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,243,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,114,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,100889,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,CN+EP,NA,NA,NA,22431,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,1566,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,3675,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,OTHER,NA,NA,NA,8229,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,57736,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,87766,485636,301335,298712
Spain,ES,3,ES514,Tarragona,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,10471,485636,301335,298712
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,233,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,9775,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,14693,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,CN+EP,NA,NA,NA,963,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,1039,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,41365,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,OTHER,NA,NA,NA,16349,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,360490,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,276768,1105894,745030,739046
Spain,ES,3,ES521,Alicante / Alacant,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,6275,1105894,745030,739046
Spain,ES,3,ES522,Castellon / Castello,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,89,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,9115,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,8201,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,CN+EP,NA,NA,NA,686,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,435,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,10251,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,OTHER,NA,NA,NA,4197,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,132729,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,95472,386321,270376,267434
Spain,ES,3,ES522,Castellon / Castello,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1478,386321,270376,267434
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,408,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,70895,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,31695,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,CN+EP,NA,NA,NA,1408,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,2376,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,79172,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,OTHER,NA,NA,NA,23744,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,587253,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,435059,1870011,1269576,1260644
Spain,ES,3,ES523,Valencia / Valencia,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,9858,1870011,1269576,1260644
Spain,ES,3,ES611,Almeria,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,72,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,9005,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,92,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,CN+EP,NA,NA,NA,85,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,153,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,15061,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,OTHER,NA,NA,NA,3766,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,109948,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,117677,411122,261106,259125
Spain,ES,3,ES611,Almeria,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,693,411122,261106,259125
Spain,ES,3,ES612,Cadiz,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,353,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,60602,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,228,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,CN+EP,NA,NA,NA,230,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,389,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,46473,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,OTHER,NA,NA,NA,10925,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,184004,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,197108,877401,515238,510321
Spain,ES,3,ES612,Cadiz,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,3585,877401,515238,510321
Spain,ES,3,ES613,Cordoba,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,68,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,26791,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,109,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,CN+EP,NA,NA,NA,469,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,175,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,73085,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,OTHER,NA,NA,NA,5888,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,148079,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,169908,618813,434189,430628
Spain,ES,3,ES613,Cordoba,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1299,618813,434189,430628
Spain,ES,3,ES614,Granada,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,78,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,21094,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,140,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,CN+EP,NA,NA,NA,93,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,215,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,39508,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,OTHER,NA,NA,NA,7122,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,170839,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,201190,694136,450750,447293
Spain,ES,3,ES614,Granada,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1731,694136,450750,447293
Spain,ES,3,ES615,Huelva,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,52,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,14677,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,58,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,CN+EP,NA,NA,NA,71,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,129,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,26013,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,OTHER,NA,NA,NA,2455,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,86515,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,105486,369474,240507,238564
Spain,ES,3,ES615,Huelva,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,484,369474,240507,238564
Spain,ES,3,ES616,Jaen,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,45,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,14996,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,70,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,CN+EP,NA,NA,NA,47,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,144,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,37914,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,OTHER,NA,NA,NA,3364,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,132137,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,177670,523771,373869,370923
Spain,ES,3,ES616,Jaen,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,833,523771,373869,370923
Spain,ES,3,ES617,Malaga,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,474,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,32949,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,259,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,CN+EP,NA,NA,NA,264,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,446,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,61892,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,OTHER,NA,NA,NA,12569,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,247777,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,230244,1007730,603426,598123
Spain,ES,3,ES617,Malaga,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,2520,1007730,603426,598123
Spain,ES,3,ES618,Sevilla,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,151,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,66733,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,226,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,CN+EP,NA,NA,NA,215,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,508,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,98045,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,OTHER,NA,NA,NA,10706,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,259384,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,410578,1391930,870953,863607
Spain,ES,3,ES618,Sevilla,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,3832,1391930,870953,863607
Spain,ES,3,ES620,Murcia,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,151,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,130,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,446,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,CN+EP,NA,NA,NA,178,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,289,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,40441,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,OTHER,NA,NA,NA,11849,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,325602,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,222743,911975,616326,612415
Spain,ES,3,ES620,Murcia,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,2680,911975,616326,612415
Spain,ES,3,ES630,Ceuta,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,35,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,45,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,26,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,CN+EP,NA,NA,NA,23,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,22,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,1144,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,OTHER,NA,NA,NA,1190,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,18727,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,8765,54609,31269,30795
Spain,ES,3,ES630,Ceuta,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,207,54609,31269,30795
Spain,ES,3,ES640,Melilla,EP,1999,BNG,GALICIAN NATIONALIST BLOCK,BLOQUE NACIONALISTA GALEGO,1011,33,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,CE,UNITED NATIONAL MOVEMENT,ERTIANI NATSIONALURI MODZRAOBA,2172,63,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,CIU,CONVERGENCE AND UNITY,CONVERGENCIA I UNIO,139,60,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,CN+EP,NA,NA,NA,27,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,HB,UNITED PEOPLE,HERRI BATASUNA,473,13,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,IU-EUIA,UNITED LEFT,IZQUIERDA UNIDA,247,1086,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,OTHER,NA,NA,NA,959,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,12095,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,9054,47397,24363,24134
Spain,ES,3,ES640,Melilla,EP,1999,VERDES,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,132,47397,24363,24134
