,index,election_date,election_type,harmonised_code,harmonised_name,type,name,party_name,votes,nuts3_code,nuts3_name
13534,7,2019-05-26,european,RO422,Caras-Severin,2,SIMION GEORGE-NICOLAE,,982,RO422,Caraş-Severin
13535,8,2019-05-26,european,RO422,Caras-Severin,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,959,RO422,Caraş-Severin
13536,9,2019-05-26,european,RO422,Caras-Severin,2,PP,,947,RO422,Caraş-Severin
13537,10,2019-05-26,european,RO422,Caras-Severin,2,TUDORAN GREGORIANA CARMEN,,839,RO422,Caraş-Severin
13538,11,2019-05-26,european,RO422,Caras-Severin,2,PRO,,566,RO422,Caraş-Severin
13539,12,2019-05-26,european,RO422,Caras-Severin,2,PSR,,492,RO422,Caraş-Severin
13540,13,2019-05-26,european,RO422,Caras-Severin,2,PRU,Partidul România Unită,489,RO422,Caraş-Severin
13541,14,2019-05-26,european,RO422,Caras-Severin,2,PSDI,,296,RO422,Caraş-Severin
13542,15,2019-05-26,european,RO422,Caras-Severin,2,BUN,,182,RO422,Caraş-Severin
13543,0,2000-11-26,president_a,RO415,Valcea,0,eligible_voters,eligible_voters,337720,RO415,Vâlcea
13544,1,2000-11-26,president_a,RO415,Valcea,1,issued_ballots,issued_ballots,219894,RO415,Vâlcea
13545,0,2000-11-26,president_a,RO415,Valcea,2,ION ILIESCU,PDSR-PUR-PSDR,95107,RO415,Vâlcea
13546,1,2000-11-26,president_a,RO415,Valcea,2,CORNELIU VADIM TUDOR,PRM,67340,RO415,Vâlcea
13547,2,2000-11-26,president_a,RO415,Valcea,2,CONSTANTIN MUGUREL ISARESCU,,23282,RO415,Vâlcea
13548,3,2000-11-26,president_a,RO415,Valcea,2,THEODOR DUMITRU STOLOJAN,PNL,14807,RO415,Vâlcea
13549,4,2000-11-26,president_a,RO415,Valcea,2,PETRE ROMAN,PD,4697,RO415,Vâlcea
13550,5,2000-11-26,president_a,RO415,Valcea,2,TEODOR VIOREL MELESCANU,ApR,2187,RO415,Vâlcea
13551,6,2000-11-26,president_a,RO415,Valcea,2,GHEORGHE EDUARD MANOLE,,1886,RO415,Vâlcea
13552,7,2000-11-26,president_a,RO415,Valcea,2,ION SASU,PSM,1081,RO415,Vâlcea
13553,8,2000-11-26,president_a,RO415,Valcea,2,GRAZIELA-ELENA BIRLA,,879,RO415,Vâlcea
13554,9,2000-11-26,president_a,RO415,Valcea,2,PAUL-PHILIPPE HOHENZOLLERN,,673,RO415,Vâlcea
13555,10,2000-11-26,president_a,RO415,Valcea,2,GYORGY FRUNDA,UDMR,650,RO415,Vâlcea
13556,11,2000-11-26,president_a,RO415,Valcea,2,NICULAE CERVENI,,470,RO415,Vâlcea
13557,0,2009-11-22,president_a,RO112,Bistrita-Nasaud,0,eligible_voters,eligible_voters,260569,RO112,Bistriţa-Năsăud
13558,1,2009-11-22,president_a,RO112,Bistrita-Nasaud,1,issued_ballots,issued_ballots,144407,RO112,Bistriţa-Năsăud
13559,0,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Traian Basescu,PDL,62225,RO112,Bistriţa-Năsăud
13560,1,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Mircea Geoana,PSD,39496,RO112,Bistriţa-Năsăud
13561,2,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Crin Antonescu,PNL,21865,RO112,Bistriţa-Năsăud
13562,3,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Corneliu Vadim Tudor,PRM,6053,RO112,Bistriţa-Năsăud
13563,4,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Hunor Kelemen,UDMR,5287,RO112,Bistriţa-Năsăud
13564,5,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Sorin Oprescu,,2350,RO112,Bistriţa-Năsăud
13565,6,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,PNG,,1917,RO112,Bistriţa-Năsăud
13566,7,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Remus Cernea,PV,852,RO112,Bistriţa-Năsăud
13567,8,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Constantin Rotaru,,588,RO112,Bistriţa-Năsăud
13568,9,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Ovidiu Cristian Iane,PER,443,RO112,Bistriţa-Năsăud
13569,10,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Gheorghe-Eduard Manole,,393,RO112,Bistriţa-Năsăud
13570,11,2009-11-22,president_a,RO112,Bistrita-Nasaud,2,Constantin Ninel Potarca,,315,RO112,Bistriţa-Năsăud
13571,0,2016-12-11,house,RO216,Vaslui,0,eligible_voters,eligible_voters,393289,RO216,Vaslui
13572,1,2016-12-11,house,RO216,Vaslui,1,issued_ballots,issued_ballots,129906,RO216,Vaslui
13573,0,2016-12-11,house,RO216,Vaslui,2,PSD,Partidul Social Democrat,70432,RO216,Vaslui
13574,1,2016-12-11,house,RO216,Vaslui,2,PNL,Partidul Național Liberal,24640,RO216,Vaslui
13575,2,2016-12-11,house,RO216,Vaslui,2,ALDE,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,6895,RO216,Vaslui
13576,3,2016-12-11,house,RO216,Vaslui,2,PMP,Partidul Miscarea Populară,6260,RO216,Vaslui
13577,4,2016-12-11,house,RO216,Vaslui,2,USR-PLUS,Uniunea Salvați România,5262,RO216,Vaslui
13578,5,2016-12-11,house,RO216,Vaslui,2,PRU,Partidul România Unită,3218,RO216,Vaslui
13579,6,2016-12-11,house,RO216,Vaslui,2,PRM,Partidul România Mare,1536,RO216,Vaslui
13580,7,2016-12-11,house,RO216,Vaslui,2,SERGIU-SORIN CHELMU,,1259,RO216,Vaslui
13581,8,2016-12-11,house,RO216,Vaslui,2,PER,Partidul Ecologist Român,885,RO216,Vaslui
13582,9,2016-12-11,house,RO216,Vaslui,2,PSR,,722,RO216,Vaslui
13583,10,2016-12-11,house,RO216,Vaslui,2,ANR,,694,RO216,Vaslui
13584,11,2016-12-11,house,RO216,Vaslui,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,380,RO216,Vaslui
13585,12,2016-12-11,house,RO216,Vaslui,2,PRO,,253,RO216,Vaslui
13586,13,2016-12-11,house,RO216,Vaslui,2,AMR,,174,RO216,Vaslui
13587,14,2016-12-11,house,RO216,Vaslui,2,UDSCR,,123,RO216,Vaslui
13588,15,2016-12-11,house,RO216,Vaslui,2,FCER,,122,RO216,Vaslui
13589,16,2016-12-11,house,RO216,Vaslui,2,UER,,116,RO216,Vaslui
13590,17,2016-12-11,house,RO216,Vaslui,2,PO,,111,RO216,Vaslui
13591,18,2016-12-11,house,RO216,Vaslui,2,ROASIT,,108,RO216,Vaslui
13592,19,2016-12-11,house,RO216,Vaslui,2,FDGR,Forumul Democrat al Germanilor din România,102,RO216,Vaslui
13593,20,2016-12-11,house,RO216,Vaslui,2,UBBR,,97,RO216,Vaslui
13594,21,2016-12-11,house,RO216,Vaslui,2,UAR,,96,RO216,Vaslui
13595,22,2016-12-11,house,RO216,Vaslui,2,PNL-Aripa tânără,,68,RO216,Vaslui
13596,23,2016-12-11,house,RO216,Vaslui,2,USR-PLUS,,61,RO216,Vaslui
13597,24,2016-12-11,house,RO216,Vaslui,2,(CRLR),,57,RO216,Vaslui
13598,25,2016-12-11,house,RO216,Vaslui,2,UCRR,,42,RO216,Vaslui
13599,26,2016-12-11,house,RO216,Vaslui,2,UDTR,,36,RO216,Vaslui
13600,27,2016-12-11,house,RO216,Vaslui,2,UUR,,29,RO216,Vaslui
13601,0,2008-11-30,house,RO314,Giurgiu,0,eligible_voters,eligible_voters,234983,RO314,Giurgiu
13602,1,2008-11-30,house,RO314,Giurgiu,1,issued_ballots,issued_ballots,100558,RO314,Giurgiu
13603,0,2008-11-30,house,RO314,Giurgiu,2,PNL,Partidul Național Liberal,45301,RO314,Giurgiu
13604,1,2008-11-30,house,RO314,Giurgiu,2,PD,Partidul Democrat Liberal,23124,RO314,Giurgiu
13605,2,2008-11-30,house,RO314,Giurgiu,2,PSD,,17950,RO314,Giurgiu
13606,3,2008-11-30,house,RO314,Giurgiu,2,PRM,Partidul România Mare,2536,RO314,Giurgiu
13607,4,2008-11-30,house,RO314,Giurgiu,2,PPU,,2030,RO314,Giurgiu
13608,5,2008-11-30,house,RO314,Giurgiu,2,PNG,PNG-CD,954,RO314,Giurgiu
13609,6,2008-11-30,house,RO314,Giurgiu,2,PHR,,561,RO314,Giurgiu
13610,7,2008-11-30,house,RO314,Giurgiu,2,FDGR,Forumul Democrat al Germanilor din România,268,RO314,Giurgiu
13611,8,2008-11-30,house,RO314,Giurgiu,2,U-Eleni,,257,RO314,Giurgiu
13612,9,2008-11-30,house,RO314,Giurgiu,2,UBBR,,196,RO314,Giurgiu
13613,10,2008-11-30,house,RO314,Giurgiu,2,U-Slovaci,,184,RO314,Giurgiu
13614,11,2008-11-30,house,RO314,Giurgiu,2,U-Ucrainen,,179,RO314,Giurgiu
13615,12,2008-11-30,house,RO314,Giurgiu,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,163,RO314,Giurgiu
13616,13,2008-11-30,house,RO314,Giurgiu,2,FC-Evrei,,151,RO314,Giurgiu
13617,14,2008-11-30,house,RO314,Giurgiu,2,U-Armeni,,141,RO314,Giurgiu
13618,15,2008-11-30,house,RO314,Giurgiu,2,U-Croati,,132,RO314,Giurgiu
13619,16,2008-11-30,house,RO314,Giurgiu,2,A-Albanezi,,131,RO314,Giurgiu
13620,17,2008-11-30,house,RO314,Giurgiu,2,U-Sirbi,,125,RO314,Giurgiu
13621,18,2008-11-30,house,RO314,Giurgiu,2,A-Macedoni,,106,RO314,Giurgiu
13622,19,2008-11-30,house,RO314,Giurgiu,2,U-Turca,,94,RO314,Giurgiu
13623,20,2008-11-30,house,RO314,Giurgiu,2,RO.AS.IT,,67,RO314,Giurgiu
13624,21,2008-11-30,house,RO314,Giurgiu,2,U-Tatari,,64,RO314,Giurgiu
13625,22,2008-11-30,house,RO314,Giurgiu,2,C-Rusi,,60,RO314,Giurgiu
13626,23,2008-11-30,house,RO314,Giurgiu,2,U-Polonezi,,48,RO314,Giurgiu
13627,24,2008-11-30,house,RO314,Giurgiu,2,U-Ruteni,,29,RO314,Giurgiu
13628,0,2008-11-30,house,RO122,Brasov,0,eligible_voters,eligible_voters,517294,RO122,Braşov
13629,1,2008-11-30,house,RO122,Brasov,1,issued_ballots,issued_ballots,187746,RO122,Braşov
13630,0,2008-11-30,house,RO122,Brasov,2,PD,Partidul Democrat Liberal,68643,RO122,Braşov
13631,1,2008-11-30,house,RO122,Brasov,2,PSD,,41029,RO122,Braşov
13632,2,2008-11-30,house,RO122,Brasov,2,PNL,Partidul Național Liberal,40856,RO122,Braşov
13633,3,2008-11-30,house,RO122,Brasov,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,13551,RO122,Braşov
13634,4,2008-11-30,house,RO122,Brasov,2,PRM,Partidul România Mare,6206,RO122,Braşov
13635,5,2008-11-30,house,RO122,Brasov,2,PNG,PNG-CD,2192,RO122,Braşov
13636,6,2008-11-30,house,RO122,Brasov,2,PVE,,1446,RO122,Braşov
13637,7,2008-11-30,house,RO122,Brasov,2,FDGR,Forumul Democrat al Germanilor din România,1240,RO122,Braşov
13638,8,2008-11-30,house,RO122,Brasov,2,PHR,,873,RO122,Braşov
13639,9,2008-11-30,house,RO122,Brasov,2,FC-Evrei,,339,RO122,Braşov
13640,10,2008-11-30,house,RO122,Brasov,2,U-Eleni,,285,RO122,Braşov
13641,11,2008-11-30,house,RO122,Brasov,2,U-Armeni,,222,RO122,Braşov
13642,12,2008-11-30,house,RO122,Brasov,2,UBBR,,221,RO122,Braşov
13643,13,2008-11-30,house,RO122,Brasov,2,U-Sirbi,,134,RO122,Braşov
13644,14,2008-11-30,house,RO122,Brasov,2,U-Ucrainen,,123,RO122,Braşov
13645,15,2008-11-30,house,RO122,Brasov,2,A-Macedoni,,121,RO122,Braşov
13646,16,2008-11-30,house,RO122,Brasov,2,U-Tatari,,95,RO122,Braşov
13647,17,2008-11-30,house,RO122,Brasov,2,U-Slovaci,,95,RO122,Braşov
13648,18,2008-11-30,house,RO122,Brasov,2,U-Turca,,94,RO122,Braşov
13649,19,2008-11-30,house,RO122,Brasov,2,U-Polonezi,,87,RO122,Braşov
13650,20,2008-11-30,house,RO122,Brasov,2,U-Croati,,85,RO122,Braşov
13651,21,2008-11-30,house,RO122,Brasov,2,A-Albanezi,,83,RO122,Braşov
13652,22,2008-11-30,house,RO122,Brasov,2,C-Rusi,,81,RO122,Braşov
13653,23,2008-11-30,house,RO122,Brasov,2,RO.AS.IT,,80,RO122,Braşov
13654,24,2008-11-30,house,RO122,Brasov,2,U-Ruteni,,77,RO122,Braşov
13655,0,2016-12-11,house,RO414,Olt,0,eligible_voters,eligible_voters,379858,RO414,Olt
13656,1,2016-12-11,house,RO414,Olt,1,issued_ballots,issued_ballots,176958,RO414,Olt
13657,0,2016-12-11,house,RO414,Olt,2,PSD,Partidul Social Democrat,114624,RO414,Olt
13658,1,2016-12-11,house,RO414,Olt,2,PNL,Partidul Național Liberal,28068,RO414,Olt
13659,2,2016-12-11,house,RO414,Olt,2,ALDE,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,9561,RO414,Olt
13660,3,2016-12-11,house,RO414,Olt,2,PMP,Partidul Miscarea Populară,6280,RO414,Olt
13661,4,2016-12-11,house,RO414,Olt,2,USR-PLUS,Uniunea Salvați România,5137,RO414,Olt
13662,5,2016-12-11,house,RO414,Olt,2,PRU,Partidul România Unită,2713,RO414,Olt
13663,6,2016-12-11,house,RO414,Olt,2,PRM,Partidul România Mare,1498,RO414,Olt
13664,7,2016-12-11,house,RO414,Olt,2,PER,Partidul Ecologist Român,681,RO414,Olt
13665,8,2016-12-11,house,RO414,Olt,2,PSR,,515,RO414,Olt
13666,9,2016-12-11,house,RO414,Olt,2,ANR,,446,RO414,Olt
13667,10,2016-12-11,house,RO414,Olt,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,189,RO414,Olt
13668,11,2016-12-11,house,RO414,Olt,2,PRO,,111,RO414,Olt
13669,12,2016-12-11,house,RO414,Olt,2,ROASIT,,101,RO414,Olt
13670,13,2016-12-11,house,RO414,Olt,2,UDTR,,96,RO414,Olt
13671,14,2016-12-11,house,RO414,Olt,2,UAR,,86,RO414,Olt
13672,15,2016-12-11,house,RO414,Olt,2,PNL-Aripa tânără,,83,RO414,Olt
13673,16,2016-12-11,house,RO414,Olt,2,FDGR,Forumul Democrat al Germanilor din România,72,RO414,Olt
13674,17,2016-12-11,house,RO414,Olt,2,USR-PLUS,,67,RO414,Olt
13675,18,2016-12-11,house,RO414,Olt,2,AMR,,56,RO414,Olt
13676,19,2016-12-11,house,RO414,Olt,2,UER,,49,RO414,Olt
13677,20,2016-12-11,house,RO414,Olt,2,PO,,42,RO414,Olt
13678,21,2016-12-11,house,RO414,Olt,2,(CRLR),,38,RO414,Olt
13679,22,2016-12-11,house,RO414,Olt,2,FCER,,28,RO414,Olt
13680,23,2016-12-11,house,RO414,Olt,2,UDSCR,,24,RO414,Olt
13681,24,2016-12-11,house,RO414,Olt,2,UCRR,,19,RO414,Olt
13682,25,2016-12-11,house,RO414,Olt,2,UBBR,,15,RO414,Olt
13683,26,2016-12-11,house,RO414,Olt,2,UUR,,14,RO414,Olt
13684,0,2014-11-02,president_b,RO114,Maramures,0,eligible_voters,eligible_voters,428351,RO114,Maramureş
13685,1,2014-11-02,president_b,RO114,Maramures,1,issued_ballots,issued_ballots,238680,RO114,Maramureş
13686,0,2014-11-02,president_b,RO114,Maramures,2,IOHANNIS KLAUS-WERNER,PNL,142396,RO114,Maramureş
13687,1,2014-11-02,president_b,RO114,Maramures,2,PONTA VICTOR-VIOREL,PSD,93851,RO114,Maramureş
13688,0,2014-11-02,president_a,RO214,Neamt,0,eligible_voters,eligible_voters,472597,RO214,Neamţ
13689,1,2014-11-02,president_a,RO214,Neamt,1,issued_ballots,issued_ballots,230781,RO214,Neamţ
13690,0,2014-11-02,president_a,RO214,Neamt,2,PONTA VICTOR-VIOREL,PSD,110394,RO214,Neamţ
13691,1,2014-11-02,president_a,RO214,Neamt,2,IOHANNIS KLAUS-WERNER,PNL,50604,RO214,Neamţ
13692,2,2014-11-02,president_a,RO214,Neamt,2,UDREA ELENA-GABRIELA,PMP,16223,RO214,Neamţ
13693,3,2014-11-02,president_a,RO214,Neamt,2,VADIM-TUDOR CORNELIU,PRM,10551,RO214,Neamţ
13694,4,2014-11-02,president_a,RO214,Neamt,2,POPESCU-TARICEANU CALIN-CONSTANTIN-ANTON,,10158,RO214,Neamţ
13695,5,2014-11-02,president_a,RO214,Neamt,2,DIACONESCU CRISTIAN-DAN,Partidul Popular Dan Diaconescu,9467,RO214,Neamţ
13696,6,2014-11-02,president_a,RO214,Neamt,2,MACOVEI MONICA-LUISA,,8185,RO214,Neamţ
13697,7,2014-11-02,president_a,RO214,Neamt,2,MELESCANU TEODOR-VIOREL,,2572,RO214,Neamţ
13698,8,2014-11-02,president_a,RO214,Neamt,2,BRINZA WILLIAM GABRIEL,PER,1753,RO214,Neamţ
13699,9,2014-11-02,president_a,RO214,Neamt,2,FUNAR GHEORGHE,,1178,RO214,Neamţ
13700,10,2014-11-02,president_a,RO214,Neamt,2,KELEMEN HUNOR,UDMR,899,RO214,Neamţ
13701,11,2014-11-02,president_a,RO214,Neamt,2,ROTARU CONSTANTIN,,860,RO214,Neamţ
13702,12,2014-11-02,president_a,RO214,Neamt,2,SZILAGYI ZSOLT,PPMT,291,RO214,Neamţ
13703,13,2014-11-02,president_a,RO214,Neamt,2,AMARITEI MIREL-MIRCEA,,245,RO214,Neamţ
13704,0,2012-12-09,house,RO315,Ialomita,0,eligible_voters,eligible_voters,241080,RO315,Ialomiţa
13705,1,2012-12-09,house,RO315,Ialomita,1,issued_ballots,issued_ballots,99779,RO315,Ialomiţa
13706,0,2012-12-09,house,RO315,Ialomita,2,USL,Uniunea Social Liberală,56409,RO315,Ialomiţa
13707,1,2012-12-09,house,RO315,Ialomita,2,PPDD,PPDD,19465,RO315,Ialomiţa
13708,2,2012-12-09,house,RO315,Ialomita,2,ARD,Alianța România Dreaptă,15489,RO315,Ialomiţa
13709,3,2012-12-09,house,RO315,Ialomita,2,PER,Partidul Ecologist Român,972,RO315,Ialomiţa
13710,4,2012-12-09,house,RO315,Ialomita,2,PHR,,355,RO315,Ialomiţa
13711,5,2012-12-09,house,RO315,Ialomita,2,FDGR,Forumul Democrat al Germanilor din România,349,RO315,Ialomiţa
13712,6,2012-12-09,house,RO315,Ialomita,2,AMR,,349,RO315,Ialomiţa
13713,7,2012-12-09,house,RO315,Ialomita,2,PRM,Partidul România Mare,224,RO315,Ialomiţa
13714,8,2012-12-09,house,RO315,Ialomita,2,UUR,,209,RO315,Ialomiţa
13715,9,2012-12-09,house,RO315,Ialomita,2,PPDD,,181,RO315,Ialomiţa
13716,10,2012-12-09,house,RO315,Ialomita,2,UDSCR,,151,RO315,Ialomiţa
13717,11,2012-12-09,house,RO315,Ialomita,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,149,RO315,Ialomiţa
13718,12,2012-12-09,house,RO315,Ialomita,2,UBBR,,133,RO315,Ialomiţa
13719,13,2012-12-09,house,RO315,Ialomita,2,UER,,129,RO315,Ialomiţa
13720,14,2012-12-09,house,RO315,Ialomita,2,PNL-Aripa tânără,,129,RO315,Ialomiţa
13721,15,2012-12-09,house,RO315,Ialomita,2,RO.AS.IT.,,118,RO315,Ialomiţa
13722,16,2012-12-09,house,RO315,Ialomita,2,C.R.L.R.,,94,RO315,Ialomiţa
13723,17,2012-12-09,house,RO315,Ialomita,2,UAR,,94,RO315,Ialomiţa
13724,18,2012-12-09,house,RO315,Ialomita,2,UUR,,88,RO315,Ialomiţa
13725,19,2012-12-09,house,RO315,Ialomita,2,UDTTMR,,88,RO315,Ialomiţa
13726,20,2012-12-09,house,RO315,Ialomita,2,FCER,,76,RO315,Ialomiţa
13727,21,2012-12-09,house,RO315,Ialomita,2,USR-PLUS,,76,RO315,Ialomiţa
13728,22,2012-12-09,house,RO315,Ialomita,2,UCRR,,68,RO315,Ialomiţa
13729,23,2012-12-09,house,RO315,Ialomita,2,UDTR,,68,RO315,Ialomiţa
13730,24,2012-12-09,house,RO315,Ialomita,2,UPR,,43,RO315,Ialomiţa
13731,0,2019-11-10,president_a,RO123,Covasna,0,eligible_voters,eligible_voters,182055,RO123,Covasna
13732,1,2019-11-10,president_a,RO123,Covasna,1,issued_ballots,issued_ballots,67385,RO123,Covasna
13733,0,2019-11-10,president_a,RO123,Covasna,2,HUNOR KELEMEN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,40541,RO123,Covasna
13734,1,2019-11-10,president_a,RO123,Covasna,2,KLAUS-WERNER IOHANNIS,Partidul Național Liberal,10999,RO123,Covasna
13735,2,2019-11-10,president_a,RO123,Covasna,2,VASILICA-VIORICA DĂNCILĂ,Partidul Social Democrat,4564,RO123,Covasna
13736,3,2019-11-10,president_a,RO123,Covasna,2,ILIE-DAN BARNA,Uniunea Salvați România,3926,RO123,Covasna
13737,4,2019-11-10,president_a,RO123,Covasna,2,MIRCEA DIACONU,PARTIDUL PRO ROMÂNIA,2585,RO123,Covasna
13738,5,2019-11-10,president_a,RO123,Covasna,2,THEODOR PALEOLOGU,Partidul Miscarea Populară,1347,RO123,Covasna
13739,6,2019-11-10,president_a,RO123,Covasna,2,RAMONA-IOANA BRUYNSEELS,,786,RO123,Covasna
13740,7,2019-11-10,president_a,RO123,Covasna,2,ALEXANDRU CUMPĂNAŞU,,440,RO123,Covasna
13741,8,2019-11-10,president_a,RO123,Covasna,2,VIOREL CATARAMĂ,,184,RO123,Covasna
13742,9,2019-11-10,president_a,RO123,Covasna,2,BOGDAN-DRAGOS-AURELIU MARIAN-STANOEVICI,,149,RO123,Covasna
13743,10,2019-11-10,president_a,RO123,Covasna,2,JOHN-ION BANU,,145,RO123,Covasna
13744,11,2019-11-10,president_a,RO123,Covasna,2,SEBASTIAN-CONSTANTIN POPESCU,,137,RO123,Covasna
13745,12,2019-11-10,president_a,RO123,Covasna,2,NINEL PEIA,,125,RO123,Covasna
13746,13,2019-11-10,president_a,RO123,Covasna,2,CĂTĂLIN-SORIN IVAN,,110,RO123,Covasna
13747,0,2009-11-22,president_b,RO314,Giurgiu,0,eligible_voters,eligible_voters,231826,RO314,Giurgiu
13748,1,2009-11-22,president_b,RO314,Giurgiu,1,issued_ballots,issued_ballots,151714,RO314,Giurgiu
13749,0,2009-11-22,president_b,RO314,Giurgiu,2,PSD,,82066,RO314,Giurgiu
13750,1,2009-11-22,president_b,RO314,Giurgiu,2,Traian Basescu,PDL,67218,RO314,Giurgiu
13751,0,2009-06-07,european,RO222,Buzau,0,eligible_voters,eligible_voters,407002,RO222,Buzău
13752,1,2009-06-07,european,RO222,Buzau,1,issued_ballots,issued_ballots,116302,RO222,Buzău
13753,0,2009-06-07,european,RO222,Buzau,2,PD,Partidul Democrat Liberal,37096,RO222,Buzău
13754,1,2009-06-07,european,RO222,Buzau,2,PSD,,35550,RO222,Buzău
13755,2,2009-06-07,european,RO222,Buzau,2,PNL,Partidul Național Liberal,22247,RO222,Buzău
13756,3,2009-06-07,european,RO222,Buzau,2,PRM,Partidul România Mare,10125,RO222,Buzău
13757,4,2009-06-07,european,RO222,Buzau,2,CANDIDAT INDEPENDENT,,3618,RO222,Buzău
13758,5,2009-06-07,european,RO222,Buzau,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,1003,RO222,Buzău
13759,6,2009-06-07,european,RO222,Buzau,2,CANDIDAT INDEPENDENT,,996,RO222,Buzău
13760,7,2009-06-07,european,RO222,Buzau,2,,,508,RO222,Buzău
13761,8,2009-06-07,european,RO222,Buzau,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,247,RO222,Buzău
13762,0,1996-11-03,house,RO226,Vrancea,0,eligible_voters,eligible_voters,299312,RO226,Vrancea
13763,1,1996-11-03,house,RO226,Vrancea,1,issued_ballots,issued_ballots,218846,RO226,Vrancea
13764,0,1996-11-03,house,RO226,Vrancea,2,PDSR,Partidul Democrației Sociale din România,77711,RO226,Vrancea
13765,1,1996-11-03,house,RO226,Vrancea,2,CDR,Convenția Democrată Română,57820,RO226,Vrancea
13766,2,1996-11-03,house,RO226,Vrancea,2,USD,Uniunea Social Democrată,27289,RO226,Vrancea
13767,3,1996-11-03,house,RO226,Vrancea,2,PRM,Partidul România Mare,7420,RO226,Vrancea
13768,4,1996-11-03,house,RO226,Vrancea,2,PPU,,6313,RO226,Vrancea
13769,5,1996-11-03,house,RO226,Vrancea,2,PUNR,PUNR,3373,RO226,Vrancea
13770,6,1996-11-03,house,RO226,Vrancea,2,PSM,Partidul Socialist al Muncii,3372,RO226,Vrancea
13771,7,1996-11-03,house,RO226,Vrancea,2,PSM,,3156,RO226,Vrancea
13772,8,1996-11-03,house,RO226,Vrancea,2,PSM,,2687,RO226,Vrancea
13773,9,1996-11-03,house,RO226,Vrancea,2,ANL,,2501,RO226,Vrancea
13774,10,1996-11-03,house,RO226,Vrancea,2,PPR,,2295,RO226,Vrancea
13775,11,1996-11-03,house,RO226,Vrancea,2,ANLE,,1789,RO226,Vrancea
13776,12,1996-11-03,house,RO226,Vrancea,2,PNDC,,945,RO226,Vrancea
13777,13,1996-11-03,house,RO226,Vrancea,2,PMR,,942,RO226,Vrancea
13778,14,1996-11-03,house,RO226,Vrancea,2,ROMII,,881,RO226,Vrancea
13779,15,1996-11-03,house,RO226,Vrancea,2,PNTCD,,829,RO226,Vrancea
13780,16,1996-11-03,house,RO226,Vrancea,2,U-ROMI,,733,RO226,Vrancea
13781,17,1996-11-03,house,RO226,Vrancea,2,PNA,,690,RO226,Vrancea
13782,18,1996-11-03,house,RO226,Vrancea,2,PLC,,610,RO226,Vrancea
13783,19,1996-11-03,house,RO226,Vrancea,2,PCER,,540,RO226,Vrancea
13784,20,1996-11-03,house,RO226,Vrancea,2,PPDD,,391,RO226,Vrancea
13785,21,1996-11-03,house,RO226,Vrancea,2,UDC,,355,RO226,Vrancea
13786,22,1996-11-03,house,RO226,Vrancea,2,PFNDP,,348,RO226,Vrancea
13787,23,1996-11-03,house,RO226,Vrancea,2,PLR,PLR,281,RO226,Vrancea
13788,24,1996-11-03,house,RO226,Vrancea,2,UAR,,256,RO226,Vrancea
13789,25,1996-11-03,house,RO226,Vrancea,2,PROD,,199,RO226,Vrancea
13790,26,1996-11-03,house,RO226,Vrancea,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,196,RO226,Vrancea
13791,27,1996-11-03,house,RO226,Vrancea,2,PRO,,169,RO226,Vrancea
13792,28,1996-11-03,house,RO226,Vrancea,2,CERR,,142,RO226,Vrancea
13793,29,1996-11-03,house,RO226,Vrancea,2,PLDMRO,,111,RO226,Vrancea
13794,30,1996-11-03,house,RO226,Vrancea,2,RO.AS.IT,,101,RO226,Vrancea
13795,0,2012-12-09,house,RO116,Salaj,0,eligible_voters,eligible_voters,202402,RO116,Sălaj
13796,1,2012-12-09,house,RO116,Salaj,1,issued_ballots,issued_ballots,85732,RO116,Sălaj
13797,0,2012-12-09,house,RO116,Salaj,2,USL,Uniunea Social Liberală,33084,RO116,Sălaj
13798,1,2012-12-09,house,RO116,Salaj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,18498,RO116,Sălaj
13799,2,2012-12-09,house,RO116,Salaj,2,ARD,Alianța România Dreaptă,13593,RO116,Sălaj
