COLLEGIO;COMUNE;ELETTORI_TOTALI;ELETTORI_MASCHI;VOTANTI_TOTALI;VOTANTI_MASCHI;SCHEDE_BIANCHE;LISTA;VOTI_LISTA;ELETTO;COGNOME;NOME;SESSO
VALLE D'AOSTA;LA THUILE;635;326;510;270;6;IL POPOLO DELLA LIBERTA';159;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;LA THUILE;635;326;510;270;6;VALLEE D'AOSTE;218;N;PERRON;EGO;M
VALLE D'AOSTA;LA THUILE;635;326;510;270;6;AUT.LIB. DEMOCRATIE;87;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;LA THUILE;635;326;510;270;6;LEGA NORD;29;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;LILLIANES;403;196;318;155;5;AZ.SOCIALE MUSSOLINI;3;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;LILLIANES;403;196;318;155;5;IL POPOLO DELLA LIBERTA';29;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;LILLIANES;403;196;318;155;5;VALLEE D'AOSTE;145;N;PERRON;EGO;M
VALLE D'AOSTA;LILLIANES;403;196;318;155;5;AUT.LIB. DEMOCRATIE;107;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;LILLIANES;403;196;318;155;5;LEGA NORD;14;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;MONTJOVET;1434;714;1161;585;20;AZ.SOCIALE MUSSOLINI;13;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;MONTJOVET;1434;714;1161;585;20;IL POPOLO DELLA LIBERTA';169;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;MONTJOVET;1434;714;1161;585;20;VALLEE D'AOSTE;435;N;PERRON;EGO;M
VALLE D'AOSTA;MONTJOVET;1434;714;1161;585;20;AUT.LIB. DEMOCRATIE;435;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;MONTJOVET;1434;714;1161;585;20;LEGA NORD;48;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;MORGEX;1563;745;1258;613;35;AZ.SOCIALE MUSSOLINI;17;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;MORGEX;1563;745;1258;613;35;IL POPOLO DELLA LIBERTA';245;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;MORGEX;1563;745;1258;613;35;VALLEE D'AOSTE;438;N;PERRON;EGO;M
VALLE D'AOSTA;MORGEX;1563;745;1258;613;35;AUT.LIB. DEMOCRATIE;412;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;MORGEX;1563;745;1258;613;35;LEGA NORD;54;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;NUS;2220;1092;1772;884;55;AZ.SOCIALE MUSSOLINI;23;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;NUS;2220;1092;1772;884;55;IL POPOLO DELLA LIBERTA';277;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;NUS;2220;1092;1772;884;55;VALLEE D'AOSTE;687;N;PERRON;EGO;M
VALLE D'AOSTA;NUS;2220;1092;1772;884;55;AUT.LIB. DEMOCRATIE;623;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;NUS;2220;1092;1772;884;55;LEGA NORD;40;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;OLLOMONT;139;76;120;66;7;AZ.SOCIALE MUSSOLINI;0;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;OLLOMONT;139;76;120;66;7;IL POPOLO DELLA LIBERTA';7;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;OLLOMONT;139;76;120;66;7;VALLEE D'AOSTE;39;N;PERRON;EGO;M
VALLE D'AOSTA;OLLOMONT;139;76;120;66;7;AUT.LIB. DEMOCRATIE;60;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;OLLOMONT;139;76;120;66;7;LEGA NORD;6;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;OYACE;182;96;160;84;7;AZ.SOCIALE MUSSOLINI;1;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;OYACE;182;96;160;84;7;IL POPOLO DELLA LIBERTA';6;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;OYACE;182;96;160;84;7;VALLEE D'AOSTE;69;N;PERRON;EGO;M
VALLE D'AOSTA;OYACE;182;96;160;84;7;AUT.LIB. DEMOCRATIE;63;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;OYACE;182;96;160;84;7;LEGA NORD;2;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;PERLOZ;397;197;306;150;4;AZ.SOCIALE MUSSOLINI;0;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;PERLOZ;397;197;306;150;4;IL POPOLO DELLA LIBERTA';19;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;PERLOZ;397;197;306;150;4;VALLEE D'AOSTE;106;N;PERRON;EGO;M
VALLE D'AOSTA;PERLOZ;397;197;306;150;4;AUT.LIB. DEMOCRATIE;155;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;PERLOZ;397;197;306;150;4;LEGA NORD;11;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;POLLEIN;1165;595;950;480;26;AZ.SOCIALE MUSSOLINI;15;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;POLLEIN;1165;595;950;480;26;IL POPOLO DELLA LIBERTA';158;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;POLLEIN;1165;595;950;480;26;VALLEE D'AOSTE;405;N;PERRON;EGO;M
VALLE D'AOSTA;POLLEIN;1165;595;950;480;26;AUT.LIB. DEMOCRATIE;285;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;POLLEIN;1165;595;950;480;26;LEGA NORD;25;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;PONTBOSET;165;82;127;69;3;AZ.SOCIALE MUSSOLINI;2;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;PONTBOSET;165;82;127;69;3;IL POPOLO DELLA LIBERTA';5;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;PONTBOSET;165;82;127;69;3;VALLEE D'AOSTE;69;N;PERRON;EGO;M
VALLE D'AOSTA;PONTBOSET;165;82;127;69;3;AUT.LIB. DEMOCRATIE;38;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;PONTBOSET;165;82;127;69;3;LEGA NORD;4;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;PONTEY;641;323;519;268;18;AZ.SOCIALE MUSSOLINI;2;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;PONTEY;641;323;519;268;18;IL POPOLO DELLA LIBERTA';65;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;PONTEY;641;323;519;268;18;VALLEE D'AOSTE;245;N;PERRON;EGO;M
VALLE D'AOSTA;PONTEY;641;323;519;268;18;AUT.LIB. DEMOCRATIE;160;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;PONTEY;641;323;519;268;18;LEGA NORD;11;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3185;1543;2524;1232;37;AZ.SOCIALE MUSSOLINI;49;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3185;1543;2524;1232;37;IL POPOLO DELLA LIBERTA';416;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3185;1543;2524;1232;37;VALLEE D'AOSTE;848;N;PERRON;EGO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3185;1543;2524;1232;37;AUT.LIB. DEMOCRATIE;966;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3185;1543;2524;1232;37;LEGA NORD;88;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;767;383;593;294;15;AZ.SOCIALE MUSSOLINI;9;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;767;383;593;294;15;IL POPOLO DELLA LIBERTA';167;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;767;383;593;294;15;VALLEE D'AOSTE;228;N;PERRON;EGO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;767;383;593;294;15;AUT.LIB. DEMOCRATIE;142;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;767;383;593;294;15;LEGA NORD;22;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;QUART;2883;1457;2274;1180;44;AZ.SOCIALE MUSSOLINI;23;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;QUART;2883;1457;2274;1180;44;IL POPOLO DELLA LIBERTA';427;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;QUART;2883;1457;2274;1180;44;VALLEE D'AOSTE;850;N;PERRON;EGO;M
VALLE D'AOSTA;QUART;2883;1457;2274;1180;44;AUT.LIB. DEMOCRATIE;778;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;QUART;2883;1457;2274;1180;44;LEGA NORD;58;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;90;53;76;47;2;AZ.SOCIALE MUSSOLINI;1;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;90;53;76;47;2;IL POPOLO DELLA LIBERTA';8;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;90;53;76;47;2;VALLEE D'AOSTE;15;N;PERRON;EGO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;90;53;76;47;2;AUT.LIB. DEMOCRATIE;47;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;90;53;76;47;2;LEGA NORD;1;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;170;85;138;70;7;AZ.SOCIALE MUSSOLINI;0;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;170;85;138;70;7;IL POPOLO DELLA LIBERTA';7;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;170;85;138;70;7;VALLEE D'AOSTE;49;N;PERRON;EGO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;170;85;138;70;7;AUT.LIB. DEMOCRATIE;74;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;170;85;138;70;7;LEGA NORD;0;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;ROISAN;766;378;593;300;16;AZ.SOCIALE MUSSOLINI;8;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;ROISAN;766;378;593;300;16;IL POPOLO DELLA LIBERTA';113;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;ROISAN;766;378;593;300;16;VALLEE D'AOSTE;187;N;PERRON;EGO;M
VALLE D'AOSTA;ROISAN;766;378;593;300;16;AUT.LIB. DEMOCRATIE;230;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;ROISAN;766;378;593;300;16;LEGA NORD;15;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2604;1302;2123;1080;36;AZ.SOCIALE MUSSOLINI;26;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2604;1302;2123;1080;36;IL POPOLO DELLA LIBERTA';337;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2604;1302;2123;1080;36;VALLEE D'AOSTE;756;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2604;1302;2123;1080;36;AUT.LIB. DEMOCRATIE;844;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2604;1302;2123;1080;36;LEGA NORD;45;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-DENIS;304;160;243;125;6;AZ.SOCIALE MUSSOLINI;1;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-DENIS;304;160;243;125;6;IL POPOLO DELLA LIBERTA';11;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-DENIS;304;160;243;125;6;VALLEE D'AOSTE;108;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-DENIS;304;160;243;125;6;AUT.LIB. DEMOCRATIE;105;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-DENIS;304;160;243;125;6;LEGA NORD;5;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-MARCEL;978;479;787;395;13;AZ.SOCIALE MUSSOLINI;11;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-MARCEL;978;479;787;395;13;IL POPOLO DELLA LIBERTA';95;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-MARCEL;978;479;787;395;13;VALLEE D'AOSTE;256;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-MARCEL;978;479;787;395;13;AUT.LIB. DEMOCRATIE;361;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-MARCEL;978;479;787;395;13;LEGA NORD;16;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-NICOLAS;250;129;196;109;7;AZ.SOCIALE MUSSOLINI;7;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-NICOLAS;250;129;196;109;7;IL POPOLO DELLA LIBERTA';17;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-NICOLAS;250;129;196;109;7;VALLEE D'AOSTE;69;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-NICOLAS;250;129;196;109;7;AUT.LIB. DEMOCRATIE;89;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-NICOLAS;250;129;196;109;7;LEGA NORD;4;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-OYEN;167;75;142;63;5;AZ.SOCIALE MUSSOLINI;1;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-OYEN;167;75;142;63;5;IL POPOLO DELLA LIBERTA';9;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-OYEN;167;75;142;63;5;VALLEE D'AOSTE;69;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-OYEN;167;75;142;63;5;AUT.LIB. DEMOCRATIE;53;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-OYEN;167;75;142;63;5;LEGA NORD;2;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-PIERRE;2260;1123;1730;867;45;AZ.SOCIALE MUSSOLINI;26;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-PIERRE;2260;1123;1730;867;45;IL POPOLO DELLA LIBERTA';329;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-PIERRE;2260;1123;1730;867;45;VALLEE D'AOSTE;561;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-PIERRE;2260;1123;1730;867;45;AUT.LIB. DEMOCRATIE;652;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-PIERRE;2260;1123;1730;867;45;LEGA NORD;46;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;327;199;221;130;0;AZ.SOCIALE MUSSOLINI;6;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;327;199;221;130;0;IL POPOLO DELLA LIBERTA';18;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;327;199;221;130;0;VALLEE D'AOSTE;121;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;327;199;221;130;0;AUT.LIB. DEMOCRATIE;56;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;327;199;221;130;0;LEGA NORD;10;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SAINT-VINCENT;3890;1899;3053;1512;64;AZ.SOCIALE MUSSOLINI;48;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SAINT-VINCENT;3890;1899;3053;1512;64;IL POPOLO DELLA LIBERTA';722;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SAINT-VINCENT;3890;1899;3053;1512;64;VALLEE D'AOSTE;1138;N;PERRON;EGO;M
VALLE D'AOSTA;SAINT-VINCENT;3890;1899;3053;1512;64;AUT.LIB. DEMOCRATIE;871;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SAINT-VINCENT;3890;1899;3053;1512;64;LEGA NORD;101;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;SARRE;3759;1840;3001;1461;53;AZ.SOCIALE MUSSOLINI;45;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;SARRE;3759;1840;3001;1461;53;IL POPOLO DELLA LIBERTA';587;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;SARRE;3759;1840;3001;1461;53;VALLEE D'AOSTE;1040;N;PERRON;EGO;M
VALLE D'AOSTA;SARRE;3759;1840;3001;1461;53;AUT.LIB. DEMOCRATIE;1100;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;SARRE;3759;1840;3001;1461;53;LEGA NORD;71;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;TORGNON;416;222;376;202;17;AZ.SOCIALE MUSSOLINI;7;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;TORGNON;416;222;376;202;17;IL POPOLO DELLA LIBERTA';33;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;TORGNON;416;222;376;202;17;VALLEE D'AOSTE;82;N;PERRON;EGO;M
VALLE D'AOSTA;TORGNON;416;222;376;202;17;AUT.LIB. DEMOCRATIE;217;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;TORGNON;416;222;376;202;17;LEGA NORD;10;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VALGRISENCHE;160;75;145;68;1;AZ.SOCIALE MUSSOLINI;2;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VALGRISENCHE;160;75;145;68;1;IL POPOLO DELLA LIBERTA';8;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VALGRISENCHE;160;75;145;68;1;VALLEE D'AOSTE;64;N;PERRON;EGO;M
VALLE D'AOSTA;VALGRISENCHE;160;75;145;68;1;AUT.LIB. DEMOCRATIE;61;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VALGRISENCHE;160;75;145;68;1;LEGA NORD;6;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VALPELLINE;507;269;428;221;13;AZ.SOCIALE MUSSOLINI;6;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VALPELLINE;507;269;428;221;13;IL POPOLO DELLA LIBERTA';37;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VALPELLINE;507;269;428;221;13;VALLEE D'AOSTE;164;N;PERRON;EGO;M
VALLE D'AOSTA;VALPELLINE;507;269;428;221;13;AUT.LIB. DEMOCRATIE;191;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VALPELLINE;507;269;428;221;13;LEGA NORD;11;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VALSAVARENCHE;155;75;124;60;3;AZ.SOCIALE MUSSOLINI;1;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VALSAVARENCHE;155;75;124;60;3;IL POPOLO DELLA LIBERTA';5;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VALSAVARENCHE;155;75;124;60;3;VALLEE D'AOSTE;57;N;PERRON;EGO;M
VALLE D'AOSTA;VALSAVARENCHE;155;75;124;60;3;AUT.LIB. DEMOCRATIE;54;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VALSAVARENCHE;155;75;124;60;3;LEGA NORD;0;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VALTOURNENCHE;1798;960;1495;790;39;AZ.SOCIALE MUSSOLINI;20;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VALTOURNENCHE;1798;960;1495;790;39;IL POPOLO DELLA LIBERTA';260;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VALTOURNENCHE;1798;960;1495;790;39;VALLEE D'AOSTE;556;N;PERRON;EGO;M
VALLE D'AOSTA;VALTOURNENCHE;1798;960;1495;790;39;AUT.LIB. DEMOCRATIE;505;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VALTOURNENCHE;1798;960;1495;790;39;LEGA NORD;82;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VERRAYES;1064;536;867;447;32;AZ.SOCIALE MUSSOLINI;7;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VERRAYES;1064;536;867;447;32;IL POPOLO DELLA LIBERTA';78;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VERRAYES;1064;536;867;447;32;VALLEE D'AOSTE;323;N;PERRON;EGO;M
VALLE D'AOSTA;VERRAYES;1064;536;867;447;32;AUT.LIB. DEMOCRATIE;360;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VERRAYES;1064;536;867;447;32;LEGA NORD;29;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VERRES;2113;1015;1671;793;33;AZ.SOCIALE MUSSOLINI;26;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VERRES;2113;1015;1671;793;33;IL POPOLO DELLA LIBERTA';304;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VERRES;2113;1015;1671;793;33;VALLEE D'AOSTE;621;N;PERRON;EGO;M
VALLE D'AOSTA;VERRES;2113;1015;1671;793;33;AUT.LIB. DEMOCRATIE;554;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VERRES;2113;1015;1671;793;33;LEGA NORD;65;N;GIOVANNACCI;PATRIZIO;M
VALLE D'AOSTA;VILLENEUVE;913;477;733;391;16;AZ.SOCIALE MUSSOLINI;11;N;BORLUZZI;GIANCARLO;M
VALLE D'AOSTA;VILLENEUVE;913;477;733;391;16;IL POPOLO DELLA LIBERTA';92;N;GAMBARDELLA;GIUSEPPE;M
VALLE D'AOSTA;VILLENEUVE;913;477;733;391;16;VALLEE D'AOSTE;263;N;PERRON;EGO;M
VALLE D'AOSTA;VILLENEUVE;913;477;733;391;16;AUT.LIB. DEMOCRATIE;320;E;NICCO;ROBERTO ROLANDO;M
VALLE D'AOSTA;VILLENEUVE;913;477;733;391;16;LEGA NORD;17;N;GIOVANNACCI;PATRIZIO;M
