"DATA_ELEZIONE";"TIPO_ELEZIONE";"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDEBIANCHE";"LISTA";"VOTI_LISTA"
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"COREGLIA ANTELMINELLI";4888;2365;2691;1343;26;"PARTITO PIRATA";7
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"POPOLARI PER L'ITALIA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"EUROPA VERDE";7
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";9
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"PARTITO COMUNISTA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"LA SINISTRA";13
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"LEGA SALVINI PREMIER";212
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"FORZA ITALIA";34
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"FRATELLI D'ITALIA";21
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"MOVIMENTO 5 STELLE";41
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"CASAPOUND ITALIA - DESTRE UNITE";4
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"PARTITO ANIMALISTA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"PARTITO DEMOCRATICO";93
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FABBRICHE DI VERGEMOLI";909;446;492;268;29;"PARTITO PIRATA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"FORZA NUOVA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"POPOLARI PER L'ITALIA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"EUROPA VERDE";79
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";102
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"PARTITO COMUNISTA";35
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"LA SINISTRA";48
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"LEGA SALVINI PREMIER";1485
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"FORZA ITALIA";359
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"FRATELLI D'ITALIA";226
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"MOVIMENTO 5 STELLE";373
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"CASAPOUND ITALIA - DESTRE UNITE";9
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"PARTITO ANIMALISTA";26
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";11
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"PARTITO DEMOCRATICO";775
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FORTE DEI MARMI";6188;2859;3620;1689;16;"PARTITO PIRATA";12
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"POPOLARI PER L'ITALIA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"EUROPA VERDE";8
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";11
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"CASAPOUND ITALIA - DESTRE UNITE";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"PARTITO COMUNISTA";17
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"LEGA SALVINI PREMIER";150
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"FORZA ITALIA";17
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"PARTITO ANIMALISTA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"LA SINISTRA";24
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"PARTITO DEMOCRATICO";111
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"FRATELLI D'ITALIA";13
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"MOVIMENTO 5 STELLE";30
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"FOSCIANDORA";541;266;411;205;16;"PARTITO PIRATA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"POPOLARI PER L'ITALIA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";34
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"EUROPA VERDE";44
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"CASAPOUND ITALIA - DESTRE UNITE";4
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"LEGA SALVINI PREMIER";898
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"FORZA ITALIA";117
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"MOVIMENTO 5 STELLE";330
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"PARTITO ANIMALISTA";21
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"LA SINISTRA";38
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"PARTITO DEMOCRATICO";655
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"FRATELLI D'ITALIA";74
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"PARTITO COMUNISTA";22
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"GALLICANO";3248;1595;2406;1185;82;"PARTITO PIRATA";4
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"POPOLARI PER L'ITALIA";75
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"EUROPA VERDE";1359
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"CASAPOUND ITALIA - DESTRE UNITE";348
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";1786
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"PARTITO COMUNISTA";404
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"LEGA SALVINI PREMIER";14346
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"FORZA ITALIA";2356
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"MOVIMENTO 5 STELLE";5185
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"PARTITO ANIMALISTA";303
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"FORZA NUOVA";39
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"LA SINISTRA";1010
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";145
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"PARTITO DEMOCRATICO";10913
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"FRATELLI D'ITALIA";2015
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"LUCCA";76815;36675;41253;20302;208;"PARTITO PIRATA";111
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"POPOLARI PER L'ITALIA";15
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"PARTITO COMUNISTA";215
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"FRATELLI D'ITALIA";658
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"PARTITO DEMOCRATICO";2577
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";20
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"LA SINISTRA";278
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"FORZA NUOVA";10
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"PARTITO ANIMALISTA";93
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"MOVIMENTO 5 STELLE";1602
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"FORZA ITALIA";1011
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"LEGA SALVINI PREMIER";5014
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"CASAPOUND ITALIA - DESTRE UNITE";148
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"EUROPA VERDE";250
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";245
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MASSAROSA";19053;9259;12624;6211;175;"PARTITO PIRATA";39
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"LA SINISTRA";16
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"LEGA SALVINI PREMIER";615
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"PARTITO DEMOCRATICO";286
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"PARTITO COMUNISTA";37
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"PARTITO PIRATA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"CASAPOUND ITALIA - DESTRE UNITE";5
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"MOVIMENTO 5 STELLE";145
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";16
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"EUROPA VERDE";17
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"PARTITO ANIMALISTA";11
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"POPOLARI PER L'ITALIA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"FRATELLI D'ITALIA";52
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MINUCCIANO";1839;911;1428;731;58;"FORZA ITALIA";110
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"PARTITO PIRATA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";17
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"LA SINISTRA";14
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"FORZA NUOVA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"PARTITO ANIMALISTA";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"EUROPA VERDE";18
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"MOVIMENTO 5 STELLE";71
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"FORZA ITALIA";23
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"LEGA SALVINI PREMIER";250
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"POPOLARI PER L'ITALIA";1
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"PARTITO DEMOCRATICO";207
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"CASAPOUND ITALIA - DESTRE UNITE";2
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"FRATELLI D'ITALIA";28
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MOLAZZANA";1183;592;698;370;22;"PARTITO COMUNISTA";9
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"EUROPA VERDE";59
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"LA SINISTRA";32
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"MOVIMENTO 5 STELLE";298
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";10
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"PARTITO ANIMALISTA";24
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"FORZA ITALIA";136
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"PARTITO DEMOCRATICO";517
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"CASAPOUND ITALIA - DESTRE UNITE";9
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"FORZA NUOVA";4
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"PARTITO PIRATA";6
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"FRATELLI D'ITALIA";298
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"LEGA SALVINI PREMIER";1013
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"PARTITO COMUNISTA";25
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"POPOLARI PER L'ITALIA";5
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"MONTECARLO";3677;1770;2619;1282;49;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";67
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"PARTITO PIRATA";10
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"PARTITO COMUNISTA";21
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"FRATELLI D'ITALIA";103
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"PARTITO DEMOCRATICO";361
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";6
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"LA SINISTRA";24
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"MOVIMENTO 5 STELLE";255
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"FORZA ITALIA";122
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"LEGA SALVINI PREMIER";954
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"PARTITO ANIMALISTA";20
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";52
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"CASAPOUND ITALIA - DESTRE UNITE";19
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"EUROPA VERDE";35
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PESCAGLIA";3321;1663;2136;1107;61;"POPOLARI PER L'ITALIA";3
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PIAZZA AL SERCHIO";2246;1067;1322;664;11;"EUROPA VERDE";11
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PIAZZA AL SERCHIO";2246;1067;1322;664;11;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";16
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PIAZZA AL SERCHIO";2246;1067;1322;664;11;"CASAPOUND ITALIA - DESTRE UNITE";0
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PIAZZA AL SERCHIO";2246;1067;1322;664;11;"PARTITO ANIMALISTA";7
26/5/2019 00:00:00;"E";"III : ITALIA CENTRALE";"TOSCANA";"LUCCA";"PIAZZA AL SERCHIO";2246;1067;1322;664;11;"FORZA NUOVA";0
