COLLEGIO;COMUNE;ELETTORI_TOTALI;ELETTORI_MASCHI;VOTANTI_TOTALI;VOTANTI_MASCHI;SCHEDE_BIANCHE;LISTA;VOTI_LISTA;ELETTO;COGNOME;NOME;SESSO
VALLE D'AOSTA;POLLEIN;1149;586;1004;510;31;UNIONE DI CENTRO;10;;BRINGHEN;Luca;F
VALLE D'AOSTA;POLLEIN;1149;586;1004;510;31;FI-AN;111;;LATTANZI;Massimo;M
VALLE D'AOSTA;POLLEIN;1149;586;1004;510;31;PARTITO PENSIONATI;6;;BERTONE;Marco;M
VALLE D'AOSTA;POLLEIN;1149;586;1004;510;31;LEGA NORD V.D'AOSTE;22;;FALCO;Vincenzo;M
VALLE D'AOSTA;POLLEIN;1149;586;1004;510;31;AUT.LIB. DEMOCRATIE;240;E;NICCO;ROBERTO;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;VALLEE D'AOSTE;67;;VIERIN;Marco;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;ALTERNATIVA SOCIALE MUSSOLINI;1;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;UNIONE DI CENTRO;0;;BRINGHEN;Luca;F
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;FI-AN;12;;LATTANZI;Massimo;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;LEGA NORD V.D'AOSTE;2;;FALCO;Vincenzo;M
VALLE D'AOSTA;PONTBOSET;150;73;132;68;5;AUT.LIB. DEMOCRATIE;42;E;NICCO;ROBERTO;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;VALLEE D'AOSTE;172;;VIERIN;Marco;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;ALTERNATIVA SOCIALE MUSSOLINI;8;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;PONTEY;597;294;509;255;19;UNIONE DI CENTRO;12;;BRINGHEN;Luca;F
VALLE D'AOSTA;PONTEY;597;294;509;255;19;FI-AN;70;;LATTANZI;Massimo;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;PARTITO PENSIONATI;11;;BERTONE;Marco;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;LEGA NORD V.D'AOSTE;6;;FALCO;Vincenzo;M
VALLE D'AOSTA;PONTEY;597;294;509;255;19;AUT.LIB. DEMOCRATIE;191;E;NICCO;ROBERTO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;FIAMMA TRICOLORE;28;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;VALLEE D'AOSTE;914;;VIERIN;Marco;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;ALTERNATIVA SOCIALE MUSSOLINI;55;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;UNIONE DI CENTRO;101;;BRINGHEN;Luca;F
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;FI-AN;375;;LATTANZI;Massimo;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;PARTITO PENSIONATI;37;;BERTONE;Marco;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;LEGA NORD V.D'AOSTE;54;;FALCO;Vincenzo;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3260;1584;2765;1361;58;AUT.LIB. DEMOCRATIE;1039;E;NICCO;ROBERTO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;FIAMMA TRICOLORE;5;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;VALLEE D'AOSTE;191;;VIERIN;Marco;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;ALTERNATIVA SOCIALE MUSSOLINI;10;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;UNIONE DI CENTRO;27;;BRINGHEN;Luca;F
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;FI-AN;173;;LATTANZI;Massimo;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;PARTITO PENSIONATI;10;;BERTONE;Marco;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;LEGA NORD V.D'AOSTE;14;;FALCO;Vincenzo;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;759;381;637;325;22;AUT.LIB. DEMOCRATIE;168;E;NICCO;ROBERTO;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;FIAMMA TRICOLORE;7;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;VALLEE D'AOSTE;705;;VIERIN;Marco;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;ALTERNATIVA SOCIALE MUSSOLINI;36;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;UNIONE DI CENTRO;75;;BRINGHEN;Luca;F
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;FI-AN;376;;LATTANZI;Massimo;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;PARTITO PENSIONATI;21;;BERTONE;Marco;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;LEGA NORD V.D'AOSTE;27;;FALCO;Vincenzo;M
VALLE D'AOSTA;QUART;2689;1350;2239;1154;71;AUT.LIB. DEMOCRATIE;845;E;NICCO;ROBERTO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;VALLEE D'AOSTE;9;;VIERIN;Marco;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;ALTERNATIVA SOCIALE MUSSOLINI;1;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;UNIONE DI CENTRO;1;;BRINGHEN;Luca;F
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;FI-AN;6;;LATTANZI;Massimo;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;PARTITO PENSIONATI;1;;BERTONE;Marco;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;LEGA NORD V.D'AOSTE;0;;FALCO;Vincenzo;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;95;55;88;51;5;AUT.LIB. DEMOCRATIE;60;E;NICCO;ROBERTO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;VALLEE D'AOSTE;25;;VIERIN;Marco;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;ALTERNATIVA SOCIALE MUSSOLINI;1;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;UNIONE DI CENTRO;1;;BRINGHEN;Luca;F
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;FI-AN;10;;LATTANZI;Massimo;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;LEGA NORD V.D'AOSTE;1;;FALCO;Vincenzo;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;169;84;153;78;8;AUT.LIB. DEMOCRATIE;103;E;NICCO;ROBERTO;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;FIAMMA TRICOLORE;3;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;VALLEE D'AOSTE;144;;VIERIN;Marco;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;ALTERNATIVA SOCIALE MUSSOLINI;13;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;ROISAN;735;360;603;297;29;UNIONE DI CENTRO;7;;BRINGHEN;Luca;F
VALLE D'AOSTA;ROISAN;735;360;603;297;29;FI-AN;112;;LATTANZI;Massimo;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;PARTITO PENSIONATI;4;;BERTONE;Marco;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;LEGA NORD V.D'AOSTE;8;;FALCO;Vincenzo;M
VALLE D'AOSTA;ROISAN;735;360;603;297;29;AUT.LIB. DEMOCRATIE;263;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;FIAMMA TRICOLORE;9;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;VALLEE D'AOSTE;616;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;ALTERNATIVA SOCIALE MUSSOLINI;22;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;UNIONE DI CENTRO;40;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;FI-AN;295;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;PARTITO PENSIONATI;33;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;LEGA NORD V.D'AOSTE;25;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2571;1276;2207;1116;73;AUT.LIB. DEMOCRATIE;1031;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;VALLEE D'AOSTE;76;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;ALTERNATIVA SOCIALE MUSSOLINI;4;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;UNIONE DI CENTRO;7;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;FI-AN;19;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;PARTITO PENSIONATI;2;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;LEGA NORD V.D'AOSTE;7;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-DENIS;310;164;249;132;5;AUT.LIB. DEMOCRATIE;120;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;FIAMMA TRICOLORE;4;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;VALLEE D'AOSTE;231;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;ALTERNATIVA SOCIALE MUSSOLINI;16;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;UNIONE DI CENTRO;14;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;FI-AN;96;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;PARTITO PENSIONATI;5;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;LEGA NORD V.D'AOSTE;8;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-MARCEL;983;487;838;423;22;AUT.LIB. DEMOCRATIE;420;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;FIAMMA TRICOLORE;3;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;VALLEE D'AOSTE;55;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;ALTERNATIVA SOCIALE MUSSOLINI;3;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;UNIONE DI CENTRO;4;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;FI-AN;23;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;LEGA NORD V.D'AOSTE;4;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-NICOLAS;252;128;207;113;5;AUT.LIB. DEMOCRATIE;106;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;VALLEE D'AOSTE;53;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;ALTERNATIVA SOCIALE MUSSOLINI;6;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;UNIONE DI CENTRO;5;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;FI-AN;10;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;LEGA NORD V.D'AOSTE;0;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-OYEN;164;71;143;64;6;AUT.LIB. DEMOCRATIE;46;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;FIAMMA TRICOLORE;7;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;VALLEE D'AOSTE;443;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;ALTERNATIVA SOCIALE MUSSOLINI;47;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;UNIONE DI CENTRO;35;;BRINGHEN;Luca;F
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;FI-AN;303;;LATTANZI;Massimo;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;PARTITO PENSIONATI;19;;BERTONE;Marco;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;LEGA NORD V.D'AOSTE;45;;FALCO;Vincenzo;M
VALLE D'AOSTA;SAINT-PIERRE;2212;1106;1793;910;64;AUT.LIB. DEMOCRATIE;767;E;NICCO;ROBERTO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;332;205;257;152;8;FIAMMA TRICOLORE;2;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;332;205;257;152;8;VALLEE D'AOSTE;123;;VIERIN;Marco;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;332;205;257;152;8;ALTERNATIVA SOCIALE MUSSOLINI;0;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;332;205;257;152;8;UNIONE DI CENTRO;3;;BRINGHEN;Luca;F
VALLE D'AOSTA;EMARESE;178;98;147;85;6;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;EMARESE;178;98;147;85;6;VALLEE D'AOSTE;48;;VIERIN;Marco;M
VALLE D'AOSTA;EMARESE;178;98;147;85;6;ALTERNATIVA SOCIALE MUSSOLINI;2;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;EMARESE;178;98;147;85;6;UNIONE DI CENTRO;9;;BRINGHEN;Luca;F
VALLE D'AOSTA;EMARESE;178;98;147;85;6;FI-AN;16;;LATTANZI;Massimo;M
VALLE D'AOSTA;EMARESE;178;98;147;85;6;PARTITO PENSIONATI;1;;BERTONE;Marco;M
VALLE D'AOSTA;EMARESE;178;98;147;85;6;LEGA NORD V.D'AOSTE;1;;FALCO;Vincenzo;M
VALLE D'AOSTA;EMARESE;178;98;147;85;6;AUT.LIB. DEMOCRATIE;61;E;NICCO;ROBERTO;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;VALLEE D'AOSTE;91;;VIERIN;Marco;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;ALTERNATIVA SOCIALE MUSSOLINI;4;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;UNIONE DI CENTRO;7;;BRINGHEN;Luca;F
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;FI-AN;31;;LATTANZI;Massimo;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;PARTITO PENSIONATI;2;;BERTONE;Marco;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;LEGA NORD V.D'AOSTE;8;;FALCO;Vincenzo;M
VALLE D'AOSTA;ETROUBLES;376;194;311;160;11;AUT.LIB. DEMOCRATIE;149;E;NICCO;ROBERTO;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;FIAMMA TRICOLORE;3;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;VALLEE D'AOSTE;299;;VIERIN;Marco;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;ALTERNATIVA SOCIALE MUSSOLINI;25;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;UNIONE DI CENTRO;18;;BRINGHEN;Luca;F
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;FI-AN;112;;LATTANZI;Massimo;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;PARTITO PENSIONATI;10;;BERTONE;Marco;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;LEGA NORD V.D'AOSTE;17;;FALCO;Vincenzo;M
VALLE D'AOSTA;FENIS;1377;685;1152;589;34;AUT.LIB. DEMOCRATIE;585;E;NICCO;ROBERTO;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;FIAMMA TRICOLORE;1;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;VALLEE D'AOSTE;59;;VIERIN;Marco;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;ALTERNATIVA SOCIALE MUSSOLINI;5;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;UNIONE DI CENTRO;7;;BRINGHEN;Luca;F
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;FI-AN;23;;LATTANZI;Massimo;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;LEGA NORD V.D'AOSTE;8;;FALCO;Vincenzo;M
VALLE D'AOSTA;FONTAINEMORE;367;183;281;146;7;AUT.LIB. DEMOCRATIE;162;E;NICCO;ROBERTO;M
VALLE D'AOSTA;GABY;413;213;364;190;18;FIAMMA TRICOLORE;0;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;GABY;413;213;364;190;18;VALLEE D'AOSTE;122;;VIERIN;Marco;M
VALLE D'AOSTA;GABY;413;213;364;190;18;ALTERNATIVA SOCIALE MUSSOLINI;4;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;GABY;413;213;364;190;18;UNIONE DI CENTRO;15;;BRINGHEN;Luca;F
VALLE D'AOSTA;GABY;413;213;364;190;18;FI-AN;44;;LATTANZI;Massimo;M
VALLE D'AOSTA;GABY;413;213;364;190;18;PARTITO PENSIONATI;0;;BERTONE;Marco;M
VALLE D'AOSTA;GABY;413;213;364;190;18;LEGA NORD V.D'AOSTE;11;;FALCO;Vincenzo;M
VALLE D'AOSTA;GABY;413;213;364;190;18;AUT.LIB. DEMOCRATIE;146;E;NICCO;ROBERTO;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;FIAMMA TRICOLORE;2;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;VALLEE D'AOSTE;283;;VIERIN;Marco;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;ALTERNATIVA SOCIALE MUSSOLINI;12;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;UNIONE DI CENTRO;16;;BRINGHEN;Luca;F
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;FI-AN;90;;LATTANZI;Massimo;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;PARTITO PENSIONATI;16;;BERTONE;Marco;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;LEGA NORD V.D'AOSTE;12;;FALCO;Vincenzo;M
VALLE D'AOSTA;GIGNOD;1068;535;866;438;31;AUT.LIB. DEMOCRATIE;354;E;NICCO;ROBERTO;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;FIAMMA TRICOLORE;6;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;VALLEE D'AOSTE;671;;VIERIN;Marco;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;ALTERNATIVA SOCIALE MUSSOLINI;43;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;UNIONE DI CENTRO;36;;BRINGHEN;Luca;F
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;FI-AN;276;;LATTANZI;Massimo;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;PARTITO PENSIONATI;24;;BERTONE;Marco;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;LEGA NORD V.D'AOSTE;23;;FALCO;Vincenzo;M
VALLE D'AOSTA;GRESSAN;2437;1234;2105;1083;68;AUT.LIB. DEMOCRATIE;894;E;NICCO;ROBERTO;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;FIAMMA TRICOLORE;1;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;VALLEE D'AOSTE;50;;VIERIN;Marco;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;ALTERNATIVA SOCIALE MUSSOLINI;1;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;UNIONE DI CENTRO;7;;BRINGHEN;Luca;F
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;FI-AN;37;;LATTANZI;Massimo;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;PARTITO PENSIONATI;2;;BERTONE;Marco;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;LEGA NORD V.D'AOSTE;12;;FALCO;Vincenzo;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';255;120;217;107;4;AUT.LIB. DEMOCRATIE;102;E;NICCO;ROBERTO;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;FIAMMA TRICOLORE;2;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;VALLEE D'AOSTE;177;;VIERIN;Marco;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;ALTERNATIVA SOCIALE MUSSOLINI;11;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;UNIONE DI CENTRO;21;;BRINGHEN;Luca;F
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;FI-AN;102;;LATTANZI;Massimo;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;PARTITO PENSIONATI;9;;BERTONE;Marco;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;LEGA NORD V.D'AOSTE;14;;FALCO;Vincenzo;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;659;325;548;272;24;AUT.LIB. DEMOCRATIE;180;E;NICCO;ROBERTO;M
VALLE D'AOSTA;HONE;965;455;812;390;25;FIAMMA TRICOLORE;5;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;HONE;965;455;812;390;25;VALLEE D'AOSTE;261;;VIERIN;Marco;M
VALLE D'AOSTA;HONE;965;455;812;390;25;ALTERNATIVA SOCIALE MUSSOLINI;14;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;HONE;965;455;812;390;25;UNIONE DI CENTRO;25;;BRINGHEN;Luca;F
VALLE D'AOSTA;HONE;965;455;812;390;25;FI-AN;78;;LATTANZI;Massimo;M
VALLE D'AOSTA;HONE;965;455;812;390;25;PARTITO PENSIONATI;11;;BERTONE;Marco;M
VALLE D'AOSTA;HONE;965;455;812;390;25;LEGA NORD V.D'AOSTE;25;;FALCO;Vincenzo;M
VALLE D'AOSTA;HONE;965;455;812;390;25;AUT.LIB. DEMOCRATIE;350;E;NICCO;ROBERTO;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;FIAMMA TRICOLORE;2;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;VALLEE D'AOSTE;109;;VIERIN;Marco;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;ALTERNATIVA SOCIALE MUSSOLINI;7;;MUSSOLINI;ALESSANDRA;F
VALLE D'AOSTA;INTROD;469;219;395;197;18;UNIONE DI CENTRO;13;;BRINGHEN;Luca;F
VALLE D'AOSTA;INTROD;469;219;395;197;18;FI-AN;23;;LATTANZI;Massimo;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;PARTITO PENSIONATI;3;;BERTONE;Marco;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;LEGA NORD V.D'AOSTE;3;;FALCO;Vincenzo;M
VALLE D'AOSTA;INTROD;469;219;395;197;18;AUT.LIB. DEMOCRATIE;207;E;NICCO;ROBERTO;M
VALLE D'AOSTA;ISSIME;332;174;299;160;15;FIAMMA TRICOLORE;2;;PIETRANTONIO;Marcello;M
VALLE D'AOSTA;ISSIME;332;174;299;160;15;VALLEE D'AOSTE;105;;VIERIN;Marco;M
VALLE D'AOSTA;ISSIME;332;174;299;160;15;ALTERNATIVA SOCIALE MUSSOLINI;2;;MUSSOLINI;ALESSANDRA;F
