"DESCRCIRC";"DESCRREG";"DESCRPROV";"DESCRCOMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"CDU";"74"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"COMUNISTI ITALIANI";"94"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"I DEMOCRATICI";"64"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"SDI";"36"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"CENTRO CRIST.DEM.";"98"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"PPI (POP)";"46"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"U.D.EUR";"2"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"MOV.SOC.TRICOLORE";"72"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"PARTITO PENSIONATI";"5"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"DEMOCRATICI SINISTRA";"417"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"RIFONDAZIONE COMUNISTA";"137"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"AN - P.SEGNI";"223"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALFABBRICA";2873;;2013;;85;"FED.DEI VERDI";"15"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"PART.UMANISTA";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"COMUNISTI ITALIANI";"2"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"FED.DEI VERDI";"4"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"I DEMOCRATICI";"13"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"SDI";"10"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"RINNOVAMENTO IT-DINI";"1"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"PPI (POP)";"59"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"MOV.SOC.TRICOLORE";"6"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"CDU";"19"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"PRI-LIB-ELDR.";"2"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"PARTITO PENSIONATI";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"AN - P.SEGNI";"26"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"CENTRO CRIST.DEM.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"LEGA NORD";"1"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"U.D.EUR";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"LISTA EMMA BONINO";"9"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"FORZA ITALIA";"54"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"DEMOCRATICI SINISTRA";"32"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALLO DI NERA";374;;333;;58;"RIFONDAZIONE COMUNISTA";"7"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"PRI-LIB-ELDR.";"10"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"LISTA EMMA BONINO";"41"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"LEGA NORD";"4"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"COMUNISTI ITALIANI";"34"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"FED.DEI VERDI";"7"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"I DEMOCRATICI";"35"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"FORZA ITALIA";"155"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"RINNOVAMENTO IT-DINI";"7"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"PPI (POP)";"21"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"U.D.EUR";"6"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"MOV.SOC.TRICOLORE";"25"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"PARTITO PENSIONATI";"2"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"DEMOCRATICI SINISTRA";"220"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"RIFONDAZIONE COMUNISTA";"33"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"PART.UMANISTA";"2"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"AN - P.SEGNI";"85"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"CENTRO CRIST.DEM.";"17"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"SDI";"37"
"ITALIA CENTRALE";"UMBRIA";"PERUGIA";"VALTOPINA";1156;;913;;92;"CDU";"35"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"FORZA ITALIA";"542"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"SDI";"40"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"COMUNISTI ITALIANI";"159"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"CENTRO CRIST.DEM.";"37"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"CDU";"67"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"PRI-LIB-ELDR.";"52"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"LEGA NORD";"14"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"LDR-PS D'AZ-PCONSI";"5"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"I DEMOCRATICI";"123"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"RINNOVAMENTO IT-DINI";"16"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"LS.CITO LG.AZ.MERID.";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"RIFONDAZIONE COMUNISTA";"211"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"COBAS PER L'AUTORG.";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"FED.DEI VERDI";"18"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"PART.UMANISTA";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"LISTA EMMA BONINO";"156"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"DEMOCRATICI SINISTRA";"797"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"PARTITO PENSIONATI";"11"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"MOV.SOC.TRICOLORE";"62"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"U.D.EUR";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"PPI (POP)";"43"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"ACQUALAGNA";3353;;2925;;273;"AN - P.SEGNI";"209"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"COMUNISTI ITALIANI";"66"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"CDU";"38"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"PRI-LIB-ELDR.";"60"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"COBAS PER L'AUTORG.";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"LISTA EMMA BONINO";"74"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"FORZA ITALIA";"282"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"LEGA NORD";"7"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"CENTRO CRIST.DEM.";"10"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"AN - P.SEGNI";"132"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"I DEMOCRATICI";"43"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"SDI";"41"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"RINNOVAMENTO IT-DINI";"22"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"LS.CITO LG.AZ.MERID.";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"PPI (POP)";"67"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"U.D.EUR";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"MOV.SOC.TRICOLORE";"32"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"PARTITO PENSIONATI";"10"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"DEMOCRATICI SINISTRA";"499"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"RIFONDAZIONE COMUNISTA";"91"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"PART.UMANISTA";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"LDR-PS D'AZ-PCONSI";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"APECCHIO";1864;;1708;;166;"FED.DEI VERDI";"11"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"FORZA ITALIA";"163"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"PRI-LIB-ELDR.";"4"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"U.D.EUR";"4"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"PARTITO PENSIONATI";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"DEMOCRATICI SINISTRA";"326"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"RIFONDAZIONE COMUNISTA";"70"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"CENTRO CRIST.DEM.";"17"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"LS.CITO LG.AZ.MERID.";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"PPI (POP)";"18"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"AN - P.SEGNI";"92"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"LISTA EMMA BONINO";"48"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"MOV.SOC.TRICOLORE";"16"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"RINNOVAMENTO IT-DINI";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"LEGA NORD";"16"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"CDU";"19"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"COMUNISTI ITALIANI";"35"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"FED.DEI VERDI";"9"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"I DEMOCRATICI";"34"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"SDI";"76"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"AUDITORE";1198;;1050;;65;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"RIFONDAZIONE COMUNISTA";"41"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"AN - P.SEGNI";"55"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"CENTRO CRIST.DEM.";"10"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"DEMOCRATICI SINISTRA";"158"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"PARTITO PENSIONATI";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"U.D.EUR";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"FED.DEI VERDI";"8"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"MOV.SOC.TRICOLORE";"11"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"PPI (POP)";"30"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"SDI";"10"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"I DEMOCRATICI";"47"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"COMUNISTI ITALIANI";"17"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"CDU";"14"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"LEGA NORD";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"LISTA EMMA BONINO";"38"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"PRI-LIB-ELDR.";"4"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"FORZA ITALIA";"86"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"RINNOVAMENTO IT-DINI";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BARCHI";854;;597;;44;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"COMUNISTI ITALIANI";"20"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"DEMOCRATICI SINISTRA";"160"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"PARTITO PENSIONATI";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"MOV.SOC.TRICOLORE";"10"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"U.D.EUR";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"PPI (POP)";"18"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"RINNOVAMENTO IT-DINI";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"SDI";"39"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"RIFONDAZIONE COMUNISTA";"11"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"FED.DEI VERDI";"9"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"AN - P.SEGNI";"56"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"CDU";"19"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"LEGA NORD";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"LISTA EMMA BONINO";"17"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"PRI-LIB-ELDR.";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"FORZA ITALIA";"113"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"CENTRO CRIST.DEM.";"6"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"PART.UMANISTA";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BELFORTE ALL'ISAURO";586;;540;;36;"I DEMOCRATICI";"13"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"COMUNISTI ITALIANI";"20"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"DEMOCRATICI SINISTRA";"59"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"PARTITO PENSIONATI";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"MOV.SOC.TRICOLORE";"18"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"LISTA EMMA BONINO";"28"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"LDR-PS D'AZ-PCONSI";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"RIFONDAZIONE COMUNISTA";"14"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"CDU";"32"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"RINNOVAMENTO IT-DINI";"8"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"FED.DEI VERDI";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"FORZA ITALIA";"91"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"I DEMOCRATICI";"15"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"PART.UMANISTA";"0"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"AN - P.SEGNI";"48"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"CENTRO CRIST.DEM.";"9"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"SDI";"14"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"PRI-LIB-ELDR.";"29"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"LEGA NORD";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"U.D.EUR";"1"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"BORGO PACE";688;;543;;99;"PPI (POP)";"21"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"COBAS PER L'AUTORG.";"7"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"PRI-LIB-ELDR.";"119"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"FORZA ITALIA";"977"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"RINNOVAMENTO IT-DINI";"42"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"PARTITO PENSIONATI";"21"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"PART.UMANISTA";"2"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"RIFONDAZIONE COMUNISTA";"406"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"DEMOCRATICI SINISTRA";"2009"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"AN - P.SEGNI";"580"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"MOV.SOC.TRICOLORE";"98"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"U.D.EUR";"12"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"PPI (POP)";"131"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"LS.CITO LG.AZ.MERID.";"3"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"SDI";"103"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"CENTRO CRIST.DEM.";"64"
"ITALIA CENTRALE";"MARCHE";"PESARO E URBINO";"CAGLI                                   ";7983;;6436;;491;"LISTA EMMA BONINO";"351"
