"DATA_ELEZIONE";"DESCCIRCEUROPEA";"DESCREGIONE";"DESCPROVINCIA";"DESCCOMUNE";"ELETTORI";"ELETTORI_M";"ELETTORI_F";"VOTANTI";"VOTANTI_M";"VOTANTI_F";"NUMSCHEDEBIANCHE";"NUMSCHEDECONTESTAT";"DESCLISTA";"NUMVOTI"
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"LIBERTA'";5
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"SÜDTIROLER VOLKSPARTEI (SVP)";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"PACE TERRA DIGNITA'";12
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"STATI UNITI D'EUROPA";6
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"FRATELLI D'ITALIA";145
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMARO";733;360;373;476;229;247;31;0;"PARTITO DEMOCRATICO";68
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"MOVIMENTO 5 STELLE";20
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"AZIONE - SIAMO EUROPEI";10
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"LEGA SALVINI PREMIER";81
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"FORZA ITALIA - NOI MODERATI - PPE";54
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"ALLEANZA VERDI E SINISTRA";35
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"ALTERNATIVA POPOLARE";3
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"LIBERTA'";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"SÜDTIROLER VOLKSPARTEI (SVP)";2
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"PACE TERRA DIGNITA'";18
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"STATI UNITI D'EUROPA";8
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"FRATELLI D'ITALIA";159
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AMPEZZO";977;480;497;537;276;261;33;0;"PARTITO DEMOCRATICO";81
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"MOVIMENTO 5 STELLE";102
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"AZIONE - SIAMO EUROPEI";35
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"LEGA SALVINI PREMIER";311
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"FORZA ITALIA - NOI MODERATI - PPE";127
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"ALLEANZA VERDI E SINISTRA";112
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"LIBERTA'";24
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"SÜDTIROLER VOLKSPARTEI (SVP)";7
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"PACE TERRA DIGNITA'";45
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"STATI UNITI D'EUROPA";61
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"FRATELLI D'ITALIA";508
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"AQUILEIA";2897;1434;1463;2014;985;1029;76;0;"PARTITO DEMOCRATICO";516
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"MOVIMENTO 5 STELLE";15
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"AZIONE - SIAMO EUROPEI";13
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"LEGA SALVINI PREMIER";150
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"FORZA ITALIA - NOI MODERATI - PPE";38
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"ALLEANZA VERDI E SINISTRA";39
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"ALTERNATIVA POPOLARE";0
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"LIBERTA'";3
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"SÜDTIROLER VOLKSPARTEI (SVP)";3
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"PACE TERRA DIGNITA'";39
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"STATI UNITI D'EUROPA";11
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"FRATELLI D'ITALIA";294
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTA TERME";1971;960;1011;738;367;371;6;0;"PARTITO DEMOCRATICO";103
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"LIBERTA'";9
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"SÜDTIROLER VOLKSPARTEI (SVP)";12
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"MOVIMENTO 5 STELLE";66
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"AZIONE - SIAMO EUROPEI";52
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"LEGA SALVINI PREMIER";346
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"ALTERNATIVA POPOLARE";6
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"ALLEANZA VERDI E SINISTRA";89
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"PARTITO DEMOCRATICO";227
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"PACE TERRA DIGNITA'";51
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"STATI UNITI D'EUROPA";44
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"FRATELLI D'ITALIA";525
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ARTEGNA";3333;1609;1724;1678;834;844;50;0;"FORZA ITALIA - NOI MODERATI - PPE";104
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"MOVIMENTO 5 STELLE";28
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"AZIONE - SIAMO EUROPEI";30
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"LEGA SALVINI PREMIER";194
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"FORZA ITALIA - NOI MODERATI - PPE";104
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"ALLEANZA VERDI E SINISTRA";36
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"LIBERTA'";16
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"SÜDTIROLER VOLKSPARTEI (SVP)";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"PACE TERRA DIGNITA'";24
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"STATI UNITI D'EUROPA";18
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"FRATELLI D'ITALIA";333
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"ATTIMIS";1508;731;777;1023;498;525;38;0;"PARTITO DEMOCRATICO";153
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"MOVIMENTO 5 STELLE";98
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"AZIONE - SIAMO EUROPEI";53
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"LEGA SALVINI PREMIER";176
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"FORZA ITALIA - NOI MODERATI - PPE";85
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"ALLEANZA VERDI E SINISTRA";100
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"ALTERNATIVA POPOLARE";3
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"LIBERTA'";6
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"SÜDTIROLER VOLKSPARTEI (SVP)";7
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"PACE TERRA DIGNITA'";33
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"STATI UNITI D'EUROPA";43
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"FRATELLI D'ITALIA";443
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BAGNARIA ARSA";3487;1749;1738;1480;732;748;13;0;"PARTITO DEMOCRATICO";358
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"FRATELLI D'ITALIA";1040
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"ALTERNATIVA POPOLARE";8
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"MOVIMENTO 5 STELLE";127
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"AZIONE - SIAMO EUROPEI";105
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"LEGA SALVINI PREMIER";509
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"FORZA ITALIA - NOI MODERATI - PPE";180
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"ALLEANZA VERDI E SINISTRA";121
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"PARTITO DEMOCRATICO";448
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"LIBERTA'";30
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"SÜDTIROLER VOLKSPARTEI (SVP)";10
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"PACE TERRA DIGNITA'";55
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BASILIANO";4668;2317;2351;2939;1459;1480;115;0;"STATI UNITI D'EUROPA";76
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"MOVIMENTO 5 STELLE";49
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"AZIONE - SIAMO EUROPEI";36
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"LEGA SALVINI PREMIER";172
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"FORZA ITALIA - NOI MODERATI - PPE";99
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"ALLEANZA VERDI E SINISTRA";43
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"PARTITO DEMOCRATICO";138
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"LIBERTA'";12
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"SÜDTIROLER VOLKSPARTEI (SVP)";1
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"PACE TERRA DIGNITA'";9
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"STATI UNITI D'EUROPA";34
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"FRATELLI D'ITALIA";445
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BERTIOLO";2442;1180;1262;1074;518;556;9;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"FRATELLI D'ITALIA";396
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"ALTERNATIVA POPOLARE";5
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"MOVIMENTO 5 STELLE";37
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"AZIONE - SIAMO EUROPEI";10
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"LEGA SALVINI PREMIER";178
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"FORZA ITALIA - NOI MODERATI - PPE";101
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"ALLEANZA VERDI E SINISTRA";46
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"PARTITO DEMOCRATICO";145
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"LIBERTA'";8
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"SÜDTIROLER VOLKSPARTEI (SVP)";2
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"PACE TERRA DIGNITA'";13
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BICINICCO";1848;922;926;1053;530;523;42;0;"STATI UNITI D'EUROPA";22
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"MOVIMENTO 5 STELLE";12
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"AZIONE - SIAMO EUROPEI";3
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"LEGA SALVINI PREMIER";58
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"FORZA ITALIA - NOI MODERATI - PPE";16
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"ALLEANZA VERDI E SINISTRA";20
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"PARTITO DEMOCRATICO";50
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"LIBERTA'";4
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"SÜDTIROLER VOLKSPARTEI (SVP)";0
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"PACE TERRA DIGNITA'";6
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"STATI UNITI D'EUROPA";10
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"FRATELLI D'ITALIA";80
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BORDANO";721;357;364;281;142;139;2;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BUJA";6067;2925;3142;2389;1192;1197;24;0;"MOVIMENTO 5 STELLE";71
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BUJA";6067;2925;3142;2389;1192;1197;24;0;"AZIONE - SIAMO EUROPEI";78
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BUJA";6067;2925;3142;2389;1192;1197;24;0;"LEGA SALVINI PREMIER";640
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BUJA";6067;2925;3142;2389;1192;1197;24;0;"FORZA ITALIA - NOI MODERATI - PPE";134
9/6/2024 00:00:00;"II : ITALIA NORD-ORIENTALE";"FRIULI-VENEZIA GIULIA";"UDINE";"BUJA";6067;2925;3142;2389;1192;1197;24;0;"ALLEANZA VERDI E SINISTRA";157
