"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROCCANOVA";1551;765;1275;630;225;"UNIONE DI CENTRO";"30"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROCCANOVA";1551;765;1275;630;225;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"ALLEANZA LOMBARDA AUTONOMIA";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"PARTITO PENSIONATI";"17"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"MOV.IDEA SOC. RAUTI";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"A.P. UDEUR";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"SOCIALISTI UNITI";"133"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"LEGA NORD";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"DIPIETRO OCCHETTO";"26"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"RIFONDAZIONE COMUNISTA";"91"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"LISTA EMMA BONINO";"17"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"UNITI NELL'ULIVO";"701"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"FED.DEI VERDI";"85"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"ALTERNATIVA SOCIALE";"18"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"PRI I LIBERAL SGARBI";"45"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"P.SEGNI SCOGNAMIGLIO";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"FIAMMA TRICOLORE";"15"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"FORZA ITALIA";"427"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"COMUNISTI ITALIANI";"50"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"AB.SCORP.VERDI VERDI";"12"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"ALLEANZA NAZIONALE";"132"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"ROTONDA";3348;1656;2716;1337;612;"UNIONE DI CENTRO";"150"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"MOV.IDEA SOC. RAUTI";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"A.P. UDEUR";"286"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"PARTITO PENSIONATI";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"UNITI NELL'ULIVO";"296"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"LEGA NORD";"11"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"DIPIETRO OCCHETTO";"91"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"RIFONDAZIONE COMUNISTA";"190"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"LISTA EMMA BONINO";"11"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"PRI I LIBERAL SGARBI";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"UNIONE DI CENTRO";"77"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"ALLEANZA LOMBARDA AUTONOMIA";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"SOCIALISTI UNITI";"49"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"ALTERNATIVA SOCIALE";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"AB.SCORP.VERDI VERDI";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"COMUNISTI ITALIANI";"385"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"FORZA ITALIA";"122"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"FIAMMA TRICOLORE";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"FED.DEI VERDI";"81"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"P.SEGNI SCOGNAMIGLIO";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"ALLEANZA NAZIONALE";"196"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUOTI";3094;1515;2405;1196;268;"PAESE NUOVO";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"MOV.IDEA SOC. RAUTI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"A.P. UDEUR";"9"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"ALLEANZA LOMBARDA AUTONOMIA";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"PARTITO PENSIONATI";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"UNIONE DI CENTRO";"28"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"SOCIALISTI UNITI";"18"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"LEGA NORD";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"DIPIETRO OCCHETTO";"35"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"RIFONDAZIONE COMUNISTA";"56"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"LISTA EMMA BONINO";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"UNITI NELL'ULIVO";"225"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"PRI I LIBERAL SGARBI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"ALTERNATIVA SOCIALE";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"FED.DEI VERDI";"55"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"FIAMMA TRICOLORE";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"FORZA ITALIA";"79"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"COMUNISTI ITALIANI";"30"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"AB.SCORP.VERDI VERDI";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"RUVO DEL MONTE";1513;760;838;404;166;"ALLEANZA NAZIONALE";"56"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"ALLEANZA NAZIONALE";"107"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"P.SEGNI SCOGNAMIGLIO";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"FED.DEI VERDI";"140"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"FIAMMA TRICOLORE";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"FORZA ITALIA";"88"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"ALTERNATIVA SOCIALE";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"AB.SCORP.VERDI VERDI";"14"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"LEGA NORD";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"UNIONE DI CENTRO";"78"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"PRI I LIBERAL SGARBI";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"UNITI NELL'ULIVO";"275"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"PARTITO PENSIONATI";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"COMUNISTI ITALIANI";"14"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"RIFONDAZIONE COMUNISTA";"43"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"LISTA EMMA BONINO";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"DIPIETRO OCCHETTO";"20"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"SOCIALISTI UNITI";"22"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"MOV.IDEA SOC. RAUTI";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO NUOVO";1655;804;1246;621;252;"A.P. UDEUR";"65"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"ALTERNATIVA SOCIALE";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"FED.DEI VERDI";"37"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"P.SEGNI SCOGNAMIGLIO";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"PAESE NUOVO";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"DIPIETRO OCCHETTO";"24"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"RIFONDAZIONE COMUNISTA";"51"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"LISTA EMMA BONINO";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"FORZA ITALIA";"95"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"PRI I LIBERAL SGARBI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"ALLEANZA LOMBARDA AUTONOMIA";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"UNIONE DI CENTRO";"33"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"ALLEANZA NAZIONALE";"47"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"LEGA NORD";"16"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"COMUNISTI ITALIANI";"25"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"UNITI NELL'ULIVO";"160"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"FIAMMA TRICOLORE";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"AB.SCORP.VERDI VERDI";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"SOCIALISTI UNITI";"30"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"A.P. UDEUR";"11"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"MOV.IDEA SOC. RAUTI";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN CHIRICO RAPARO";1299;650;797;405;142;"PARTITO PENSIONATI";"9"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"RIFONDAZIONE COMUNISTA";"11"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"LISTA EMMA BONINO";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"PRI I LIBERAL SGARBI";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"ALLEANZA LOMBARDA AUTONOMIA";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"LEGA NORD";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"UNITI NELL'ULIVO";"223"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"PARTITO PENSIONATI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"SOCIALISTI UNITI";"33"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"A.P. UDEUR";"85"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"MOV.IDEA SOC. RAUTI";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"DIPIETRO OCCHETTO";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"P.SEGNI SCOGNAMIGLIO";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"FED.DEI VERDI";"81"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"FIAMMA TRICOLORE";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"FORZA ITALIA";"23"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"COMUNISTI ITALIANI";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"AB.SCORP.VERDI VERDI";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"ALLEANZA NAZIONALE";"43"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"UNIONE DI CENTRO";"21"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN COSTANTINO ALBANESE";877;423;659;316;58;"ALTERNATIVA SOCIALE";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"SOCIALISTI UNITI";"45"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"UNITI NELL'ULIVO";"716"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"MOV.IDEA SOC. RAUTI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"LEGA NORD";"24"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"PARTITO PENSIONATI";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"FED.DEI VERDI";"44"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"DIPIETRO OCCHETTO";"366"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"RIFONDAZIONE COMUNISTA";"187"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"LISTA EMMA BONINO";"21"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"PRI I LIBERAL SGARBI";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"PAESE NUOVO";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"ALLEANZA LOMBARDA AUTONOMIA";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"UNIONE DI CENTRO";"106"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"ALLEANZA NAZIONALE";"202"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"AB.SCORP.VERDI VERDI";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"COMUNISTI ITALIANI";"66"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"FIAMMA TRICOLORE";"9"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"P.SEGNI SCOGNAMIGLIO";"18"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"ALTERNATIVA SOCIALE";"20"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"A.P. UDEUR";"53"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN FELE";4802;2382;2622;1330;400;"FORZA ITALIA";"181"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"SOCIALISTI UNITI";"7"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"DIPIETRO OCCHETTO";"21"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"ALTERNATIVA SOCIALE";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"P.SEGNI SCOGNAMIGLIO";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"FED.DEI VERDI";"19"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"FIAMMA TRICOLORE";"30"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"RIFONDAZIONE COMUNISTA";"18"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"LEGA NORD";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"COMUNISTI ITALIANI";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"AB.SCORP.VERDI VERDI";"9"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"A.P. UDEUR";"25"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"MOV.IDEA SOC. RAUTI";"11"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"PARTITO PENSIONATI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"UNITI NELL'ULIVO";"249"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"ALLEANZA NAZIONALE";"38"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"UNIONE DI CENTRO";"45"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"ALLEANZA LOMBARDA AUTONOMIA";"6"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"PRI I LIBERAL SGARBI";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"LISTA EMMA BONINO";"9"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN MARTINO D'AGRI";972;487;709;351;137;"FORZA ITALIA";"47"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"LEGA NORD";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"UNITI NELL'ULIVO";"105"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"PARTITO PENSIONATI";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"COMUNISTI ITALIANI";"0"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"FORZA ITALIA";"21"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"FIAMMA TRICOLORE";"4"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"FED.DEI VERDI";"14"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"ALTERNATIVA SOCIALE";"3"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"A.P. UDEUR";"5"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"ALLEANZA NAZIONALE";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"MOV.IDEA SOC. RAUTI";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"PRI I LIBERAL SGARBI";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"LISTA EMMA BONINO";"2"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"RIFONDAZIONE COMUNISTA";"10"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"DIPIETRO OCCHETTO";"8"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"AB.SCORP.VERDI VERDI";"1"
"ITALIA MERIDIONALE";"Basilicata ";"Potenza";"SAN PAOLO ALBANESE";387;177;249;120;47;"SOCIALISTI UNITI";"1"
