ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
18|023|001|02|LEHET MÁS A POLITIKA                                                                        |0000011| 1|LEHET MÁS A POLITIKA                                        
18|023|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000013| 1|MSZP                                                        
18|023|001|04|FIDESZ-KDNP                                                                                 |0000188| 2|FIDESZ,KDNP                                                 
18|023|001|05|JOBBIK                                                                                      |0000033| 1|Jobbik                                                      
18|024|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|024|001|02|LEHET MÁS A POLITIKA                                                                        |0000007| 1|LEHET MÁS A POLITIKA                                        
18|024|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000006| 1|MSZP                                                        
18|024|001|04|FIDESZ-KDNP                                                                                 |0000111| 2|FIDESZ,KDNP                                                 
18|024|001|05|JOBBIK                                                                                      |0000011| 1|Jobbik                                                      
18|025|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|025|001|02|LEHET MÁS A POLITIKA                                                                        |0000005| 1|LEHET MÁS A POLITIKA                                        
18|025|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000045| 1|MSZP                                                        
18|025|001|04|FIDESZ-KDNP                                                                                 |0000096| 2|FIDESZ,KDNP                                                 
18|025|001|05|JOBBIK                                                                                      |0000018| 1|Jobbik                                                      
18|026|001|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|026|001|02|LEHET MÁS A POLITIKA                                                                        |0000020| 1|LEHET MÁS A POLITIKA                                        
18|026|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000033| 1|MSZP                                                        
18|026|001|04|FIDESZ-KDNP                                                                                 |0000107| 2|FIDESZ,KDNP                                                 
18|026|001|05|JOBBIK                                                                                      |0000026| 1|Jobbik                                                      
18|027|001|01|CIVIL MOZGALOM                                                                              |0000008| 1|CIVILEK                                                     
18|027|001|02|LEHET MÁS A POLITIKA                                                                        |0000033| 1|LEHET MÁS A POLITIKA                                        
18|027|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000055| 1|MSZP                                                        
18|027|001|04|FIDESZ-KDNP                                                                                 |0000427| 2|FIDESZ,KDNP                                                 
18|027|001|05|JOBBIK                                                                                      |0000093| 1|Jobbik                                                      
18|027|002|01|CIVIL MOZGALOM                                                                              |0000004| 1|CIVILEK                                                     
18|027|002|02|LEHET MÁS A POLITIKA                                                                        |0000027| 1|LEHET MÁS A POLITIKA                                        
18|027|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000057| 1|MSZP                                                        
18|027|002|04|FIDESZ-KDNP                                                                                 |0000336| 2|FIDESZ,KDNP                                                 
18|027|002|05|JOBBIK                                                                                      |0000111| 1|Jobbik                                                      
18|027|003|01|CIVIL MOZGALOM                                                                              |0000006| 1|CIVILEK                                                     
18|027|003|02|LEHET MÁS A POLITIKA                                                                        |0000021| 1|LEHET MÁS A POLITIKA                                        
18|027|003|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000041| 1|MSZP                                                        
18|027|003|04|FIDESZ-KDNP                                                                                 |0000384| 2|FIDESZ,KDNP                                                 
18|027|003|05|JOBBIK                                                                                      |0000055| 1|Jobbik                                                      
18|028|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|028|001|02|LEHET MÁS A POLITIKA                                                                        |0000021| 1|LEHET MÁS A POLITIKA                                        
18|028|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000028| 1|MSZP                                                        
18|028|001|04|FIDESZ-KDNP                                                                                 |0000247| 2|FIDESZ,KDNP                                                 
18|028|001|05|JOBBIK                                                                                      |0000060| 1|Jobbik                                                      
18|029|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|029|001|02|LEHET MÁS A POLITIKA                                                                        |0000008| 1|LEHET MÁS A POLITIKA                                        
18|029|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000017| 1|MSZP                                                        
18|029|001|04|FIDESZ-KDNP                                                                                 |0000156| 2|FIDESZ,KDNP                                                 
18|029|001|05|JOBBIK                                                                                      |0000020| 1|Jobbik                                                      
18|030|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|030|001|02|LEHET MÁS A POLITIKA                                                                        |0000004| 1|LEHET MÁS A POLITIKA                                        
18|030|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000017| 1|MSZP                                                        
18|030|001|04|FIDESZ-KDNP                                                                                 |0000133| 2|FIDESZ,KDNP                                                 
18|030|001|05|JOBBIK                                                                                      |0000060| 1|Jobbik                                                      
18|031|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|031|001|02|LEHET MÁS A POLITIKA                                                                        |0000010| 1|LEHET MÁS A POLITIKA                                        
18|031|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000036| 1|MSZP                                                        
18|031|001|04|FIDESZ-KDNP                                                                                 |0000308| 2|FIDESZ,KDNP                                                 
18|031|001|05|JOBBIK                                                                                      |0000069| 1|Jobbik                                                      
18|032|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|032|001|02|LEHET MÁS A POLITIKA                                                                        |0000001| 1|LEHET MÁS A POLITIKA                                        
18|032|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000009| 1|MSZP                                                        
18|032|001|04|FIDESZ-KDNP                                                                                 |0000043| 2|FIDESZ,KDNP                                                 
18|032|001|05|JOBBIK                                                                                      |0000008| 1|Jobbik                                                      
18|033|001|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|033|001|02|LEHET MÁS A POLITIKA                                                                        |0000009| 1|LEHET MÁS A POLITIKA                                        
18|033|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000013| 1|MSZP                                                        
18|033|001|04|FIDESZ-KDNP                                                                                 |0000083| 2|FIDESZ,KDNP                                                 
18|033|001|05|JOBBIK                                                                                      |0000010| 1|Jobbik                                                      
18|034|001|01|CIVIL MOZGALOM                                                                              |0000004| 1|CIVILEK                                                     
18|034|001|02|LEHET MÁS A POLITIKA                                                                        |0000001| 1|LEHET MÁS A POLITIKA                                        
18|034|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000011| 1|MSZP                                                        
18|034|001|04|FIDESZ-KDNP                                                                                 |0000070| 2|FIDESZ,KDNP                                                 
18|034|001|05|JOBBIK                                                                                      |0000010| 1|Jobbik                                                      
18|035|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|035|001|02|LEHET MÁS A POLITIKA                                                                        |0000002| 1|LEHET MÁS A POLITIKA                                        
18|035|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000010| 1|MSZP                                                        
18|035|001|04|FIDESZ-KDNP                                                                                 |0000041| 2|FIDESZ,KDNP                                                 
18|035|001|05|JOBBIK                                                                                      |0000007| 1|Jobbik                                                      
18|036|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|036|001|02|LEHET MÁS A POLITIKA                                                                        |0000002| 1|LEHET MÁS A POLITIKA                                        
18|036|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000031| 1|MSZP                                                        
18|036|001|04|FIDESZ-KDNP                                                                                 |0000083| 2|FIDESZ,KDNP                                                 
18|036|001|05|JOBBIK                                                                                      |0000012| 1|Jobbik                                                      
18|037|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|037|001|02|LEHET MÁS A POLITIKA                                                                        |0000003| 1|LEHET MÁS A POLITIKA                                        
18|037|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000017| 1|MSZP                                                        
18|037|001|04|FIDESZ-KDNP                                                                                 |0000144| 2|FIDESZ,KDNP                                                 
18|037|001|05|JOBBIK                                                                                      |0000014| 1|Jobbik                                                      
18|038|001|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|038|001|02|LEHET MÁS A POLITIKA                                                                        |0000008| 1|LEHET MÁS A POLITIKA                                        
18|038|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000037| 1|MSZP                                                        
18|038|001|04|FIDESZ-KDNP                                                                                 |0000108| 2|FIDESZ,KDNP                                                 
18|038|001|05|JOBBIK                                                                                      |0000017| 1|Jobbik                                                      
18|039|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|039|001|02|LEHET MÁS A POLITIKA                                                                        |0000009| 1|LEHET MÁS A POLITIKA                                        
18|039|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000019| 1|MSZP                                                        
18|039|001|04|FIDESZ-KDNP                                                                                 |0000240| 2|FIDESZ,KDNP                                                 
18|039|001|05|JOBBIK                                                                                      |0000034| 1|Jobbik                                                      
18|040|001|01|CIVIL MOZGALOM                                                                              |0000014| 1|CIVILEK                                                     
18|040|001|02|LEHET MÁS A POLITIKA                                                                        |0000030| 1|LEHET MÁS A POLITIKA                                        
18|040|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000038| 1|MSZP                                                        
18|040|001|04|FIDESZ-KDNP                                                                                 |0000357| 2|FIDESZ,KDNP                                                 
18|040|001|05|JOBBIK                                                                                      |0000055| 1|Jobbik                                                      
18|040|002|01|CIVIL MOZGALOM                                                                              |0000006| 1|CIVILEK                                                     
18|040|002|02|LEHET MÁS A POLITIKA                                                                        |0000005| 1|LEHET MÁS A POLITIKA                                        
18|040|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000021| 1|MSZP                                                        
18|040|002|04|FIDESZ-KDNP                                                                                 |0000227| 2|FIDESZ,KDNP                                                 
18|040|002|05|JOBBIK                                                                                      |0000028| 1|Jobbik                                                      
18|041|001|01|CIVIL MOZGALOM                                                                              |0000007| 1|CIVILEK                                                     
18|041|001|02|LEHET MÁS A POLITIKA                                                                        |0000014| 1|LEHET MÁS A POLITIKA                                        
18|041|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000011| 1|MSZP                                                        
18|041|001|04|FIDESZ-KDNP                                                                                 |0000195| 2|FIDESZ,KDNP                                                 
18|041|001|05|JOBBIK                                                                                      |0000021| 1|Jobbik                                                      
18|042|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|042|001|02|LEHET MÁS A POLITIKA                                                                        |0000006| 1|LEHET MÁS A POLITIKA                                        
18|042|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000005| 1|MSZP                                                        
18|042|001|04|FIDESZ-KDNP                                                                                 |0000105| 2|FIDESZ,KDNP                                                 
18|042|001|05|JOBBIK                                                                                      |0000018| 1|Jobbik                                                      
18|043|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|043|001|02|LEHET MÁS A POLITIKA                                                                        |0000002| 1|LEHET MÁS A POLITIKA                                        
18|043|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000017| 1|MSZP                                                        
18|043|001|04|FIDESZ-KDNP                                                                                 |0000132| 2|FIDESZ,KDNP                                                 
18|043|001|05|JOBBIK                                                                                      |0000013| 1|Jobbik                                                      
18|044|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|044|001|02|LEHET MÁS A POLITIKA                                                                        |0000006| 1|LEHET MÁS A POLITIKA                                        
18|044|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000014| 1|MSZP                                                        
18|044|001|04|FIDESZ-KDNP                                                                                 |0000223| 2|FIDESZ,KDNP                                                 
18|044|001|05|JOBBIK                                                                                      |0000028| 1|Jobbik                                                      
18|045|001|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|045|001|02|LEHET MÁS A POLITIKA                                                                        |0000007| 1|LEHET MÁS A POLITIKA                                        
18|045|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000030| 1|MSZP                                                        
18|045|001|04|FIDESZ-KDNP                                                                                 |0000188| 2|FIDESZ,KDNP                                                 
18|045|001|05|JOBBIK                                                                                      |0000026| 1|Jobbik                                                      
18|046|001|01|CIVIL MOZGALOM                                                                              |0000018| 1|CIVILEK                                                     
18|046|001|02|LEHET MÁS A POLITIKA                                                                        |0000071| 1|LEHET MÁS A POLITIKA                                        
18|046|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000087| 1|MSZP                                                        
18|046|001|04|FIDESZ-KDNP                                                                                 |0000538| 2|FIDESZ,KDNP                                                 
18|046|001|05|JOBBIK                                                                                      |0000089| 1|Jobbik                                                      
18|046|002|01|CIVIL MOZGALOM                                                                              |0000020| 1|CIVILEK                                                     
18|046|002|02|LEHET MÁS A POLITIKA                                                                        |0000071| 1|LEHET MÁS A POLITIKA                                        
18|046|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000111| 1|MSZP                                                        
18|046|002|04|FIDESZ-KDNP                                                                                 |0000484| 2|FIDESZ,KDNP                                                 
18|046|002|05|JOBBIK                                                                                      |0000109| 1|Jobbik                                                      
18|047|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|047|001|02|LEHET MÁS A POLITIKA                                                                        |0000007| 1|LEHET MÁS A POLITIKA                                        
18|047|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000011| 1|MSZP                                                        
18|047|001|04|FIDESZ-KDNP                                                                                 |0000111| 2|FIDESZ,KDNP                                                 
18|047|001|05|JOBBIK                                                                                      |0000035| 1|Jobbik                                                      
18|047|002|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|047|002|02|LEHET MÁS A POLITIKA                                                                        |0000004| 1|LEHET MÁS A POLITIKA                                        
18|047|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000016| 1|MSZP                                                        
18|047|002|04|FIDESZ-KDNP                                                                                 |0000135| 2|FIDESZ,KDNP                                                 
18|047|002|05|JOBBIK                                                                                      |0000047| 1|Jobbik                                                      
18|048|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|048|001|02|LEHET MÁS A POLITIKA                                                                        |0000016| 1|LEHET MÁS A POLITIKA                                        
18|048|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000077| 1|MSZP                                                        
18|048|001|04|FIDESZ-KDNP                                                                                 |0000339| 2|FIDESZ,KDNP                                                 
18|048|001|05|JOBBIK                                                                                      |0000080| 1|Jobbik                                                      
18|049|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|049|001|02|LEHET MÁS A POLITIKA                                                                        |0000010| 1|LEHET MÁS A POLITIKA                                        
18|049|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000010| 1|MSZP                                                        
18|049|001|04|FIDESZ-KDNP                                                                                 |0000126| 2|FIDESZ,KDNP                                                 
18|049|001|05|JOBBIK                                                                                      |0000014| 1|Jobbik                                                      
18|050|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|050|001|02|LEHET MÁS A POLITIKA                                                                        |0000005| 1|LEHET MÁS A POLITIKA                                        
18|050|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000005| 1|MSZP                                                        
18|050|001|04|FIDESZ-KDNP                                                                                 |0000060| 2|FIDESZ,KDNP                                                 
18|050|001|05|JOBBIK                                                                                      |0000011| 1|Jobbik                                                      
18|051|001|01|CIVIL MOZGALOM                                                                              |0000004| 1|CIVILEK                                                     
18|051|001|02|LEHET MÁS A POLITIKA                                                                        |0000018| 1|LEHET MÁS A POLITIKA                                        
18|051|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000043| 1|MSZP                                                        
18|051|001|04|FIDESZ-KDNP                                                                                 |0000144| 2|FIDESZ,KDNP                                                 
18|051|001|05|JOBBIK                                                                                      |0000034| 1|Jobbik                                                      
18|051|002|01|CIVIL MOZGALOM                                                                              |0000011| 1|CIVILEK                                                     
18|051|002|02|LEHET MÁS A POLITIKA                                                                        |0000026| 1|LEHET MÁS A POLITIKA                                        
18|051|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000044| 1|MSZP                                                        
18|051|002|04|FIDESZ-KDNP                                                                                 |0000237| 2|FIDESZ,KDNP                                                 
18|051|002|05|JOBBIK                                                                                      |0000030| 1|Jobbik                                                      
18|052|001|01|CIVIL MOZGALOM                                                                              |0000004| 1|CIVILEK                                                     
18|052|001|02|LEHET MÁS A POLITIKA                                                                        |0000021| 1|LEHET MÁS A POLITIKA                                        
18|052|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000043| 1|MSZP                                                        
18|052|001|04|FIDESZ-KDNP                                                                                 |0000192| 2|FIDESZ,KDNP                                                 
18|052|001|05|JOBBIK                                                                                      |0000043| 1|Jobbik                                                      
18|053|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|053|001|02|LEHET MÁS A POLITIKA                                                                        |0000000| 1|LEHET MÁS A POLITIKA                                        
18|053|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000004| 1|MSZP                                                        
18|053|001|04|FIDESZ-KDNP                                                                                 |0000048| 2|FIDESZ,KDNP                                                 
18|053|001|05|JOBBIK                                                                                      |0000010| 1|Jobbik                                                      
18|054|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|054|001|02|LEHET MÁS A POLITIKA                                                                        |0000001| 1|LEHET MÁS A POLITIKA                                        
18|054|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000020| 1|MSZP                                                        
18|054|001|04|FIDESZ-KDNP                                                                                 |0000136| 2|FIDESZ,KDNP                                                 
18|054|001|05|JOBBIK                                                                                      |0000033| 1|Jobbik                                                      
18|055|001|01|CIVIL MOZGALOM                                                                              |0000003| 1|CIVILEK                                                     
18|055|001|02|LEHET MÁS A POLITIKA                                                                        |0000006| 1|LEHET MÁS A POLITIKA                                        
18|055|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000010| 1|MSZP                                                        
18|055|001|04|FIDESZ-KDNP                                                                                 |0000048| 2|FIDESZ,KDNP                                                 
18|055|001|05|JOBBIK                                                                                      |0000025| 1|Jobbik                                                      
18|056|001|01|CIVIL MOZGALOM                                                                              |0000008| 1|CIVILEK                                                     
18|056|001|02|LEHET MÁS A POLITIKA                                                                        |0000030| 1|LEHET MÁS A POLITIKA                                        
18|056|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000066| 1|MSZP                                                        
18|056|001|04|FIDESZ-KDNP                                                                                 |0000220| 2|FIDESZ,KDNP                                                 
18|056|001|05|JOBBIK                                                                                      |0000041| 1|Jobbik                                                      
18|057|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|057|001|02|LEHET MÁS A POLITIKA                                                                        |0000007| 1|LEHET MÁS A POLITIKA                                        
18|057|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000000| 1|MSZP                                                        
18|057|001|04|FIDESZ-KDNP                                                                                 |0000073| 2|FIDESZ,KDNP                                                 
18|057|001|05|JOBBIK                                                                                      |0000022| 1|Jobbik                                                      
18|058|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
18|058|001|02|LEHET MÁS A POLITIKA                                                                        |0000004| 1|LEHET MÁS A POLITIKA                                        
18|058|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000004| 1|MSZP                                                        
18|058|001|04|FIDESZ-KDNP                                                                                 |0000077| 2|FIDESZ,KDNP                                                 
18|058|001|05|JOBBIK                                                                                      |0000010| 1|Jobbik                                                      
18|059|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|059|001|02|LEHET MÁS A POLITIKA                                                                        |0000006| 1|LEHET MÁS A POLITIKA                                        
18|059|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000028| 1|MSZP                                                        
18|059|001|04|FIDESZ-KDNP                                                                                 |0000121| 2|FIDESZ,KDNP                                                 
18|059|001|05|JOBBIK                                                                                      |0000015| 1|Jobbik                                                      
18|060|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|060|001|02|LEHET MÁS A POLITIKA                                                                        |0000002| 1|LEHET MÁS A POLITIKA                                        
18|060|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000003| 1|MSZP                                                        
18|060|001|04|FIDESZ-KDNP                                                                                 |0000030| 2|FIDESZ,KDNP                                                 
18|060|001|05|JOBBIK                                                                                      |0000007| 1|Jobbik                                                      
18|061|001|01|CIVIL MOZGALOM                                                                              |0000002| 1|CIVILEK                                                     
18|061|001|02|LEHET MÁS A POLITIKA                                                                        |0000003| 1|LEHET MÁS A POLITIKA                                        
18|061|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000007| 1|MSZP                                                        
18|061|001|04|FIDESZ-KDNP                                                                                 |0000076| 2|FIDESZ,KDNP                                                 
18|061|001|05|JOBBIK                                                                                      |0000007| 1|Jobbik                                                      
18|062|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|062|001|02|LEHET MÁS A POLITIKA                                                                        |0000001| 1|LEHET MÁS A POLITIKA                                        
18|062|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000004| 1|MSZP                                                        
18|062|001|04|FIDESZ-KDNP                                                                                 |0000126| 2|FIDESZ,KDNP                                                 
18|062|001|05|JOBBIK                                                                                      |0000002| 1|Jobbik                                                      
18|063|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|063|001|02|LEHET MÁS A POLITIKA                                                                        |0000035| 1|LEHET MÁS A POLITIKA                                        
18|063|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000067| 1|MSZP                                                        
18|063|001|04|FIDESZ-KDNP                                                                                 |0000299| 2|FIDESZ,KDNP                                                 
18|063|001|05|JOBBIK                                                                                      |0000049| 1|Jobbik                                                      
18|064|001|01|CIVIL MOZGALOM                                                                              |0000001| 1|CIVILEK                                                     
18|064|001|02|LEHET MÁS A POLITIKA                                                                        |0000019| 1|LEHET MÁS A POLITIKA                                        
18|064|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000047| 1|MSZP                                                        
18|064|001|04|FIDESZ-KDNP                                                                                 |0000216| 2|FIDESZ,KDNP                                                 
18|064|001|05|JOBBIK                                                                                      |0000062| 1|Jobbik                                                      
18|065|001|01|CIVIL MOZGALOM                                                                              |0000005| 1|CIVILEK                                                     
18|065|001|02|LEHET MÁS A POLITIKA                                                                        |0000041| 1|LEHET MÁS A POLITIKA                                        
18|065|001|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000071| 1|MSZP                                                        
18|065|001|04|FIDESZ-KDNP                                                                                 |0000302| 2|FIDESZ,KDNP                                                 
18|065|001|05|JOBBIK                                                                                      |0000096| 1|Jobbik                                                      
18|065|002|01|CIVIL MOZGALOM                                                                              |0000004| 1|CIVILEK                                                     
18|065|002|02|LEHET MÁS A POLITIKA                                                                        |0000020| 1|LEHET MÁS A POLITIKA                                        
18|065|002|03|MAGYAR SZOCIALISTA PÁRT                                                                     |0000065| 1|MSZP                                                        
18|065|002|04|FIDESZ-KDNP                                                                                 |0000272| 2|FIDESZ,KDNP                                                 
18|065|002|05|JOBBIK                                                                                      |0000064| 1|Jobbik                                                      
18|066|001|01|CIVIL MOZGALOM                                                                              |0000000| 1|CIVILEK                                                     
