ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
08|059|043|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000031|01|MDF                                                         
08|059|043|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000004|01|MUNKÁSPÁRT                                                  
08|059|043|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000312|01|MSZP                                                        
08|059|043|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|043|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|043|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000209|02|FIDESZ,KDNP                                                 
08|059|044|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000015|01|MIÉP-Jobbik                                                 
08|059|044|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000054|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|044|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000054|01|MDF                                                         
08|059|044|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|044|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000301|01|MSZP                                                        
08|059|044|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|044|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|044|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000291|02|FIDESZ,KDNP                                                 
08|059|045|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000020|01|MIÉP-Jobbik                                                 
08|059|045|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000046|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|045|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000044|01|MDF                                                         
08|059|045|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
08|059|045|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000311|01|MSZP                                                        
08|059|045|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|045|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|045|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000309|02|FIDESZ,KDNP                                                 
08|059|046|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
08|059|046|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000048|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|046|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000055|01|MDF                                                         
08|059|046|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000007|01|MUNKÁSPÁRT                                                  
08|059|046|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000333|01|MSZP                                                        
08|059|046|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|046|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|046|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000327|02|FIDESZ,KDNP                                                 
08|059|047|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000014|01|MIÉP-Jobbik                                                 
08|059|047|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000060|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|047|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000040|01|MDF                                                         
08|059|047|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|047|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000344|01|MSZP                                                        
08|059|047|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|047|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|047|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000318|02|FIDESZ,KDNP                                                 
08|059|048|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000006|01|MIÉP-Jobbik                                                 
08|059|048|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000044|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|048|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000034|01|MDF                                                         
08|059|048|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|048|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000292|01|MSZP                                                        
08|059|048|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|048|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|048|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000241|02|FIDESZ,KDNP                                                 
08|059|049|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
08|059|049|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000050|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|049|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000039|01|MDF                                                         
08|059|049|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000006|01|MUNKÁSPÁRT                                                  
08|059|049|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000352|01|MSZP                                                        
08|059|049|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|049|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|049|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000322|02|FIDESZ,KDNP                                                 
08|059|050|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000015|01|MIÉP-Jobbik                                                 
08|059|050|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000049|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|050|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000048|01|MDF                                                         
08|059|050|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000006|01|MUNKÁSPÁRT                                                  
08|059|050|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000324|01|MSZP                                                        
08|059|050|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|050|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|050|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000281|02|FIDESZ,KDNP                                                 
08|059|051|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000026|01|MIÉP-Jobbik                                                 
08|059|051|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000041|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|051|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000053|01|MDF                                                         
08|059|051|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
08|059|051|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000352|01|MSZP                                                        
08|059|051|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|051|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|051|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000306|02|FIDESZ,KDNP                                                 
08|059|052|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000021|01|MIÉP-Jobbik                                                 
08|059|052|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000046|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|052|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000046|01|MDF                                                         
08|059|052|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|052|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000308|01|MSZP                                                        
08|059|052|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|052|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|052|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000284|02|FIDESZ,KDNP                                                 
08|059|053|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000011|01|MIÉP-Jobbik                                                 
08|059|053|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000055|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|053|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000056|01|MDF                                                         
08|059|053|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000004|01|MUNKÁSPÁRT                                                  
08|059|053|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000300|01|MSZP                                                        
08|059|053|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|053|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|053|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000318|02|FIDESZ,KDNP                                                 
08|059|054|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
08|059|054|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000040|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|054|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000060|01|MDF                                                         
08|059|054|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
08|059|054|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000330|01|MSZP                                                        
08|059|054|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|054|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|054|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000309|02|FIDESZ,KDNP                                                 
08|059|055|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
08|059|055|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000064|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|055|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000063|01|MDF                                                         
08|059|055|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
08|059|055|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000293|01|MSZP                                                        
08|059|055|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|055|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|055|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000315|02|FIDESZ,KDNP                                                 
08|059|056|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000010|01|MIÉP-Jobbik                                                 
08|059|056|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000069|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|056|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000054|01|MDF                                                         
08|059|056|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|056|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000271|01|MSZP                                                        
08|059|056|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|056|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|056|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000369|02|FIDESZ,KDNP                                                 
08|059|057|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000011|01|MIÉP-Jobbik                                                 
08|059|057|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000049|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|057|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000062|01|MDF                                                         
08|059|057|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000004|01|MUNKÁSPÁRT                                                  
08|059|057|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000303|01|MSZP                                                        
08|059|057|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|057|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000005|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|057|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000384|02|FIDESZ,KDNP                                                 
08|059|058|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000012|01|MIÉP-Jobbik                                                 
08|059|058|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000053|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|058|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000060|01|MDF                                                         
08|059|058|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|058|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000313|01|MSZP                                                        
08|059|058|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
08|059|058|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|058|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000408|02|FIDESZ,KDNP                                                 
08|059|059|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000007|01|MIÉP-Jobbik                                                 
08|059|059|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000034|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|059|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000034|01|MDF                                                         
08|059|059|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
08|059|059|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000245|01|MSZP                                                        
08|059|059|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|059|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|059|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000258|02|FIDESZ,KDNP                                                 
08|059|060|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000011|01|MIÉP-Jobbik                                                 
08|059|060|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000020|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|060|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000023|01|MDF                                                         
08|059|060|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
08|059|060|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000247|01|MSZP                                                        
08|059|060|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|060|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|060|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000203|02|FIDESZ,KDNP                                                 
08|059|061|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000005|01|MIÉP-Jobbik                                                 
08|059|061|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000019|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|061|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000021|01|MDF                                                         
08|059|061|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|061|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000255|01|MSZP                                                        
08|059|061|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000003|01|MVPP                                                        
08|059|061|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|061|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000200|02|FIDESZ,KDNP                                                 
08|059|062|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000005|01|MIÉP-Jobbik                                                 
08|059|062|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000035|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|062|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000032|01|MDF                                                         
08|059|062|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000006|01|MUNKÁSPÁRT                                                  
08|059|062|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000250|01|MSZP                                                        
08|059|062|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000003|01|MVPP                                                        
08|059|062|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|062|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000235|02|FIDESZ,KDNP                                                 
08|059|063|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000020|01|MIÉP-Jobbik                                                 
08|059|063|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000065|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|063|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000059|01|MDF                                                         
08|059|063|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000004|01|MUNKÁSPÁRT                                                  
08|059|063|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000307|01|MSZP                                                        
08|059|063|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|063|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|063|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000348|02|FIDESZ,KDNP                                                 
08|059|064|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000018|01|MIÉP-Jobbik                                                 
08|059|064|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000052|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|064|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000059|01|MDF                                                         
08|059|064|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
08|059|064|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000302|01|MSZP                                                        
08|059|064|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000005|01|MVPP                                                        
08|059|064|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|064|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000447|02|FIDESZ,KDNP                                                 
08|059|065|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000008|01|MIÉP-Jobbik                                                 
08|059|065|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000061|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|065|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000054|01|MDF                                                         
08|059|065|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
08|059|065|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000302|01|MSZP                                                        
08|059|065|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|065|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|065|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000271|02|FIDESZ,KDNP                                                 
08|059|066|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000010|01|MIÉP-Jobbik                                                 
08|059|066|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000036|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|066|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000024|01|MDF                                                         
08|059|066|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
08|059|066|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000178|01|MSZP                                                        
08|059|066|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
08|059|066|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|066|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000279|02|FIDESZ,KDNP                                                 
08|059|067|01|MIÉP-Jobbik a Harmadik Út                                                                   |0000018|01|MIÉP-Jobbik                                                 
08|059|067|02|SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT                                      |0000050|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
08|059|067|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000045|01|MDF                                                         
08|059|067|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
08|059|067|05|  MAGYAR SZOCIALISTA PÁRT                                                                   |0000280|01|MSZP                                                        
08|059|067|06|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
08|059|067|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
08|059|067|08|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT                                 |0000373|02|FIDESZ,KDNP                                                 
