,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
187,2024_06_09,european,ITC41,varese,2,fi_nm_ppe,36332
188,2024_06_09,european,ITC41,varese,2,fdi,117951
189,2024_06_09,european,ITC41,varese,2,lega,52235
190,2024_06_09,european,ITC41,varese,2,lib,2602
191,2024_06_09,european,ITC41,varese,2,m5s,22315
192,2024_06_09,european,ITC41,varese,2,ptd,6541
193,2024_06_09,european,ITC41,varese,2,pd,70691
194,2024_06_09,european,ITC41,varese,2,rv,729
195,2024_06_09,european,ITC41,varese,2,sue,13795
196,2024_06_09,european,ITC42,como,0,eligible_voters,511670
197,2024_06_09,european,ITC42,como,1,issued_ballots,274142
198,2024_06_09,european,ITC42,como,2,avs,15731
199,2024_06_09,european,ITC42,como,2,ap,870
200,2024_06_09,european,ITC42,como,2,azione,10199
201,2024_06_09,european,ITC42,como,2,fi_nm_ppe,25077
202,2024_06_09,european,ITC42,como,2,fdi,85025
203,2024_06_09,european,ITC42,como,2,lega,46710
204,2024_06_09,european,ITC42,como,2,lib,1685
205,2024_06_09,european,ITC42,como,2,m5s,13726
206,2024_06_09,european,ITC42,como,2,ptd,4518
207,2024_06_09,european,ITC42,como,2,pd,46864
208,2024_06_09,european,ITC42,como,2,rv,541
209,2024_06_09,european,ITC42,como,2,sue,9088
210,2024_06_09,european,ITC43,lecco,0,eligible_voters,272733
211,2024_06_09,european,ITC43,lecco,1,issued_ballots,158622
212,2024_06_09,european,ITC43,lecco,2,avs,10021
213,2024_06_09,european,ITC43,lecco,2,ap,517
214,2024_06_09,european,ITC43,lecco,2,azione,6266
215,2024_06_09,european,ITC43,lecco,2,fi_nm_ppe,13912
216,2024_06_09,european,ITC43,lecco,2,fdi,50641
217,2024_06_09,european,ITC43,lecco,2,lega,20506
218,2024_06_09,european,ITC43,lecco,2,lib,932
219,2024_06_09,european,ITC43,lecco,2,m5s,7223
220,2024_06_09,european,ITC43,lecco,2,ptd,2459
221,2024_06_09,european,ITC43,lecco,2,pd,33230
222,2024_06_09,european,ITC43,lecco,2,rv,276
223,2024_06_09,european,ITC43,lecco,2,sue,5216
224,2024_06_09,european,ITC44,sondrio,0,eligible_voters,163671
225,2024_06_09,european,ITC44,sondrio,1,issued_ballots,85711
226,2024_06_09,european,ITC44,sondrio,2,avs,4121
227,2024_06_09,european,ITC44,sondrio,2,ap,273
228,2024_06_09,european,ITC44,sondrio,2,azione,2628
229,2024_06_09,european,ITC44,sondrio,2,fi_nm_ppe,7772
230,2024_06_09,european,ITC44,sondrio,2,fdi,28218
231,2024_06_09,european,ITC44,sondrio,2,lega,15673
232,2024_06_09,european,ITC44,sondrio,2,lib,502
233,2024_06_09,european,ITC44,sondrio,2,m5s,3011
234,2024_06_09,european,ITC44,sondrio,2,ptd,1495
235,2024_06_09,european,ITC44,sondrio,2,pd,12866
236,2024_06_09,european,ITC44,sondrio,2,rv,141
237,2024_06_09,european,ITC44,sondrio,2,sue,2835
238,2024_06_09,european,ITC46,bergamo,0,eligible_voters,880928
239,2024_06_09,european,ITC46,bergamo,1,issued_ballots,525529
240,2024_06_09,european,ITC46,bergamo,2,avs,27252
241,2024_06_09,european,ITC46,bergamo,2,ap,1586
242,2024_06_09,european,ITC46,bergamo,2,azione,15369
243,2024_06_09,european,ITC46,bergamo,2,fi_nm_ppe,41053
244,2024_06_09,european,ITC46,bergamo,2,fdi,176644
245,2024_06_09,european,ITC46,bergamo,2,lega,81129
246,2024_06_09,european,ITC46,bergamo,2,lib,3097
247,2024_06_09,european,ITC46,bergamo,2,m5s,20548
248,2024_06_09,european,ITC46,bergamo,2,ptd,7496
249,2024_06_09,european,ITC46,bergamo,2,pd,112986
250,2024_06_09,european,ITC46,bergamo,2,rv,749
251,2024_06_09,european,ITC46,bergamo,2,sue,13223
252,2024_06_09,european,ITC47,brescia,0,eligible_voters,982286
253,2024_06_09,european,ITC47,brescia,1,issued_ballots,594234
254,2024_06_09,european,ITC47,brescia,2,avs,33281
255,2024_06_09,european,ITC47,brescia,2,ap,1853
256,2024_06_09,european,ITC47,brescia,2,azione,20006
257,2024_06_09,european,ITC47,brescia,2,fi_nm_ppe,49767
258,2024_06_09,european,ITC47,brescia,2,fdi,204917
259,2024_06_09,european,ITC47,brescia,2,lega,89661
260,2024_06_09,european,ITC47,brescia,2,lib,3511
261,2024_06_09,european,ITC47,brescia,2,m5s,26607
262,2024_06_09,european,ITC47,brescia,2,ptd,8724
263,2024_06_09,european,ITC47,brescia,2,pd,109995
264,2024_06_09,european,ITC47,brescia,2,rv,664
265,2024_06_09,european,ITC47,brescia,2,sue,17514
266,2024_06_09,european,ITC48,pavia,0,eligible_voters,438040
267,2024_06_09,european,ITC48,pavia,1,issued_ballots,246172
268,2024_06_09,european,ITC48,pavia,2,avs,12580
269,2024_06_09,european,ITC48,pavia,2,ap,791
270,2024_06_09,european,ITC48,pavia,2,azione,7607
271,2024_06_09,european,ITC48,pavia,2,fi_nm_ppe,23127
272,2024_06_09,european,ITC48,pavia,2,fdi,72561
273,2024_06_09,european,ITC48,pavia,2,lega,42809
274,2024_06_09,european,ITC48,pavia,2,lib,1543
275,2024_06_09,european,ITC48,pavia,2,m5s,14589
276,2024_06_09,european,ITC48,pavia,2,ptd,4136
277,2024_06_09,european,ITC48,pavia,2,pd,44362
278,2024_06_09,european,ITC48,pavia,2,rv,529
279,2024_06_09,european,ITC48,pavia,2,sue,7075
280,2024_06_09,european,ITC49,lodi,0,eligible_voters,174979
281,2024_06_09,european,ITC49,lodi,1,issued_ballots,102887
282,2024_06_09,european,ITC49,lodi,2,avs,5397
283,2024_06_09,european,ITC49,lodi,2,ap,314
284,2024_06_09,european,ITC49,lodi,2,azione,2953
285,2024_06_09,european,ITC49,lodi,2,fi_nm_ppe,9451
286,2024_06_09,european,ITC49,lodi,2,fdi,34029
287,2024_06_09,european,ITC49,lodi,2,lega,13073
288,2024_06_09,european,ITC49,lodi,2,lib,620
289,2024_06_09,european,ITC49,lodi,2,m5s,6218
290,2024_06_09,european,ITC49,lodi,2,ptd,1516
291,2024_06_09,european,ITC49,lodi,2,pd,20447
292,2024_06_09,european,ITC49,lodi,2,rv,188
293,2024_06_09,european,ITC49,lodi,2,sue,2886
294,2024_06_09,european,ITC4A,cremona,0,eligible_voters,284609
295,2024_06_09,european,ITC4A,cremona,1,issued_ballots,167388
296,2024_06_09,european,ITC4A,cremona,2,avs,8261
297,2024_06_09,european,ITC4A,cremona,2,ap,564
298,2024_06_09,european,ITC4A,cremona,2,azione,4753
299,2024_06_09,european,ITC4A,cremona,2,fi_nm_ppe,16293
300,2024_06_09,european,ITC4A,cremona,2,fdi,56366
301,2024_06_09,european,ITC4A,cremona,2,lega,21476
302,2024_06_09,european,ITC4A,cremona,2,lib,1114
303,2024_06_09,european,ITC4A,cremona,2,m5s,8818
304,2024_06_09,european,ITC4A,cremona,2,ptd,2788
305,2024_06_09,european,ITC4A,cremona,2,pd,32938
306,2024_06_09,european,ITC4A,cremona,2,rv,267
307,2024_06_09,european,ITC4A,cremona,2,sue,4598
308,2024_06_09,european,ITC4B,mantova,0,eligible_voters,331740
309,2024_06_09,european,ITC4B,mantova,1,issued_ballots,173354
310,2024_06_09,european,ITC4B,mantova,2,avs,9184
311,2024_06_09,european,ITC4B,mantova,2,ap,767
312,2024_06_09,european,ITC4B,mantova,2,azione,6420
313,2024_06_09,european,ITC4B,mantova,2,fi_nm_ppe,12764
314,2024_06_09,european,ITC4B,mantova,2,fdi,56012
315,2024_06_09,european,ITC4B,mantova,2,lega,20700
316,2024_06_09,european,ITC4B,mantova,2,lib,1063
317,2024_06_09,european,ITC4B,mantova,2,m5s,11136
318,2024_06_09,european,ITC4B,mantova,2,ptd,2900
319,2024_06_09,european,ITC4B,mantova,2,pd,39264
320,2024_06_09,european,ITC4B,mantova,2,rv,262
321,2024_06_09,european,ITC4B,mantova,2,sue,4975
322,2024_06_09,european,ITC4C,milano,0,eligible_voters,2468716
323,2024_06_09,european,ITC4C,milano,1,issued_ballots,1306067
324,2024_06_09,european,ITC4C,milano,2,avs,110885
325,2024_06_09,european,ITC4C,milano,2,ap,3817
326,2024_06_09,european,ITC4C,milano,2,azione,61870
327,2024_06_09,european,ITC4C,milano,2,fi_nm_ppe,115719
328,2024_06_09,european,ITC4C,milano,2,fdi,340433
329,2024_06_09,european,ITC4C,milano,2,lega,107718
330,2024_06_09,european,ITC4C,milano,2,lib,7892
331,2024_06_09,european,ITC4C,milano,2,m5s,82352
332,2024_06_09,european,ITC4C,milano,2,ptd,28507
333,2024_06_09,european,ITC4C,milano,2,pd,344405
334,2024_06_09,european,ITC4C,milano,2,rv,1548
335,2024_06_09,european,ITC4C,milano,2,sue,61501
336,2024_06_09,european,ITC4D,monza e della brianza,0,eligible_voters,695544
337,2024_06_09,european,ITC4D,monza e della brianza,1,issued_ballots,376056
338,2024_06_09,european,ITC4D,monza e della brianza,2,avs,25675
